cites_first_order_id,id,doi,title,publication_date,type,cited_by_api_url,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name
https://openalex.org/W3204462792,https://openalex.org/W4400800495,https://doi.org/10.1101/2024.07.18.604162,Primary bovine white blood cells support dissemination of Lumpy Skin Disease Virus while suppressing viral replication,2024-07-18,preprint,https://api.openalex.org/works?filter=cites:W4400800495,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,White (mutation); Replication,Virology; White (mutation); Replication (statistics); Viral replication; Virus; Biology; Disease; Medicine; Genetics; Gene; Pathology,,
https://openalex.org/W3204462792,https://openalex.org/W4385967220,https://doi.org/10.46431/mejast.2023.6303,A Systemic Review of Lumpy Skin Disease Virus (LSDV) And its Emergence in Pakistan,2023-01-01,review,https://api.openalex.org/works?filter=cites:W4385967220,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant Virus Research Studies; Transgenic Plants and Applications,"Immunology and Microbiology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Disease; Dermatology; Medicine; Virology; Pathology,,
https://openalex.org/W3204462792,https://openalex.org/W4387377401,https://doi.org/10.21203/rs.3.rs-3383509/v1,Construction of recombinant LSDV fluorescent virus for high-throughput screening of antiviral drugs,2023-10-05,preprint,https://api.openalex.org/works?filter=cites:W4387377401,Viral Infections and Immunology Research,Cardiology and Cardiovascular Medicine,Health Sciences,Viral Infections and Immunology Research; Virus-based gene therapy research; Viral gastroenteritis research and epidemiology,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,High-Throughput Screening,Virology; Recombinant DNA; Throughput; High-throughput screening; Fluorescence; Biology; Computer science; Bioinformatics; Genetics; Gene; Physics; Telecommunications; Quantum mechanics; Wireless,,
https://openalex.org/W4200462442,https://openalex.org/W4322744418,https://doi.org/10.3389/fbioe.2023.1117316,Biosafety and biosecurity challenges during the COVID-19 pandemic and beyond,2023-03-01,article,https://api.openalex.org/works?filter=cites:W4322744418,"Law, AI, and Intellectual Property",Artificial Intelligence,Physical Sciences,"Law, AI, and Intellectual Property; Bacillus and Francisella bacterial research; CRISPR and Genetic Engineering","Computer Science; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences; Life Sciences,Biosecurity; Biosafety; Pandemic; Preparedness; Biological Warfare; Global Health,Biosecurity; Biosafety; Pandemic; Preparedness; Coronavirus disease 2019 (COVID-19); Biological warfare; Global health; Business; Political science; Biotechnology; Medicine; Biology; Health care; Infectious disease (medical specialty); Law; Disease; Pathology,,
https://openalex.org/W4200462442,https://openalex.org/W4384666345,https://doi.org/10.1007/s13194-023-00537-6,Socially responsible science: Exploring the complexities,2023-07-18,article,https://api.openalex.org/works?filter=cites:W4384666345,Ethics in medical practice,General Health Professions,Health Sciences,Ethics in medical practice; Psychology of Moral and Emotional Judgment; Climate Change Communication and Perception,Health Professions; Neuroscience; Social Sciences,Health Sciences; Life Sciences; Social Sciences,,Philosophy of science; Epistemology; Social responsibility; Responsible Research and Innovation; Social science education; Science education; Sociology; Engineering ethics; Political science; Philosophy; Public relations; Engineering; Pedagogy,,
https://openalex.org/W4200462442,https://openalex.org/W4406146077,https://doi.org/10.1080/23299460.2024.2445330,Responsible and safe innovation in education: an iGEM showcase,2025-01-07,article,https://api.openalex.org/works?filter=cites:W4406146077,Innovation and Socioeconomic Development,Business and International Management,Social Sciences,Innovation and Socioeconomic Development,"Business, Management and Accounting",Social Sciences,,Responsible Research and Innovation; Engineering ethics; Business; Public relations; Political science; Engineering,,
https://openalex.org/W4200462442,https://openalex.org/W4412686058,https://doi.org/10.3389/fbioe.2025.1649781,Awareness of the dual-use dilemma in scientific research: reflections and challenges to Latin America,2025-07-28,article,https://api.openalex.org/works?filter=cites:W4412686058,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Biotechnology and Related Fields; CRISPR and Genetic Engineering,"Biochemistry, Genetics and Molecular Biology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Biosecurity; Biosafety,Dilemma; Biosecurity; Dual (grammatical number); Corporate governance; Political science; Public relations; Latin Americans; Biosafety; Engineering ethics; Business; Law; Medicine; Philosophy; Epistemology; Art; Literature; Pathology; Finance; Engineering,,
https://openalex.org/W4200462442,https://openalex.org/W4412730707,https://doi.org/10.1007/978-3-031-92469-9_5,"Aufkommende, sich entwickelnde Selbstregulierung durch die wissenschaftliche Gemeinschaft",2025-01-01,book-chapter,https://api.openalex.org/works?filter=cites:W4412730707,Health and Medical Research Impacts,"Public Health, Environmental and Occupational Health",Health Sciences,Health and Medical Research Impacts; Ethics in Clinical Research; Interdisciplinary Research and Collaboration,Medicine; Medicine; Decision Sciences,Health Sciences; Health Sciences; Social Sciences,,Philosophy; Political science; Sociology,,
https://openalex.org/W4200462442,https://openalex.org/W4399368486,https://doi.org/10.1089/hs.2023.0095,<scp>Oversight of Dual-Use Research: What Role for Ethics Committees?</scp>,2024-06-05,article,https://api.openalex.org/works?filter=cites:W4399368486,Ethics in Business and Education,Information Systems and Management,Social Sciences,Ethics in Business and Education; Bacillus and Francisella bacterial research,"Decision Sciences; Biochemistry, Genetics and Molecular Biology",Social Sciences; Life Sciences,Research Ethics; Ethics committee,Dual (grammatical number); Research ethics; Ethics committee; Engineering ethics; Business; Political science; Public relations; Engineering; Public administration; Philosophy; Linguistics,"Dual Use Research; Ethics Committees; Ethics Committees, Research; Humans; World Health Organization",ethics; None; None; None; None
https://openalex.org/W4200462442,https://openalex.org/W4387326754,https://doi.org/10.1080/20477724.2023.2265626,Limiting open science? Three approaches to bottom-up governance of dual-use research of concern,2023-10-04,review,https://api.openalex.org/works?filter=cites:W4387326754,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Data-Driven Disease Surveillance; Bacillus and Francisella bacterial research,"Medicine; Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Health Sciences; Life Sciences,Limiting; Dual mode,Corporate governance; Dual (grammatical number); Stakeholder; Limiting; Diversification (marketing strategy); Dual mode; Transparency (behavior); Public relations; Business; Knowledge management; Political science; Computer science; Engineering; Marketing; Mechanical engineering; Art; Literature; Finance; Law; Aerospace engineering,Biomedical Research; Humans,organization & administration; None
https://openalex.org/W4200462442,https://openalex.org/W4322484498,https://doi.org/10.1016/b978-0-323-96122-6.00002-5,"Control of bioaerosols, biosafety, and biosecurity",2023-01-01,book-chapter,https://api.openalex.org/works?filter=cites:W4322484498,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Indoor Air Quality and Microbial Exposure; Infection Control and Ventilation,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Medicine",Life Sciences; Physical Sciences; Health Sciences,Biosafety; Biosecurity; Indoor bioaerosol; Biological Warfare,Biosafety; Biosecurity; Indoor bioaerosol; Biological warfare; Engineering; Risk analysis (engineering); Environmental science; Biotechnology; Business; Biology; Toxicology; Ecology,,
https://openalex.org/W4200462442,https://openalex.org/W4360778879,https://doi.org/10.1007/978-3-031-27111-3_5,"Emerging, Evolving Self-Regulation by the Scientific Community",2023-01-01,book-chapter,https://api.openalex.org/works?filter=cites:W4360778879,Health and Medical Research Impacts,"Public Health, Environmental and Occupational Health",Health Sciences,"Health and Medical Research Impacts; Animal testing and alternatives; Science, Research, and Medicine",Medicine; Veterinary; Medicine,Health Sciences; Health Sciences; Health Sciences,,Computer science,,
https://openalex.org/W4200462442,https://openalex.org/W4394596842,https://doi.org/10.1109/icteca60133.2023.10490968,A Data-Driven Framework for Identifying Misuse of Multidrug-Resistant Organisms,2023-12-20,article,https://api.openalex.org/works?filter=cites:W4394596842,Evolution and Genetic Dynamics,Genetics,Life Sciences,Evolution and Genetic Dynamics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,,Computer science; Multiple drug resistance; Data science; Drug resistance; Biology; Microbiology,,
https://openalex.org/W3205511507,https://openalex.org/W4328055011,https://doi.org/10.1016/j.compbiomed.2023.106797,Structure-based design of promising natural products to inhibit thymidylate kinase from Monkeypox virus and validation using free energy calculations,2023-03-21,article,https://api.openalex.org/works?filter=cites:W4328055011,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant Virus Research Studies; Bacteriophages and microbial interactions,Immunology and Microbiology; Agricultural and Biological Sciences; Environmental Science,Life Sciences; Life Sciences; Physical Sciences,Natural product,Chemistry; Natural product; Computational biology; Combinatorial chemistry; Biochemistry; Biology,Biological Products; Mpox (monkeypox); Biological Products; Humans; Monkeypox virus; Monkeypox virus,None; None; pharmacology; None; genetics; None
https://openalex.org/W3205511507,https://openalex.org/W4390640430,https://doi.org/10.1007/s11030-023-10764-x,Identification of the myxobacterial secondary metabolites Aurachin A and Soraphinol A as promising inhibitors of thymidylate kinase of the Monkeypox virus,2024-01-06,article,https://api.openalex.org/works?filter=cites:W4390640430,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant Virus Research Studies; Bacteriophages and microbial interactions,Immunology and Microbiology; Agricultural and Biological Sciences; Environmental Science,Life Sciences; Life Sciences; Physical Sciences,Docking (animal); Monkeypox,Docking (animal); Monkeypox; Chemistry; Virtual screening; Homology modeling; Biochemistry; Drug discovery; Active site; Computational biology; Stereochemistry; Combinatorial chemistry; Biology; Enzyme; Medicine; Nursing; Vaccinia; Gene; Recombinant DNA,Antiviral Agents; Molecular Docking Simulation; Molecular Dynamics Simulation; Myxococcales; Nucleoside-Phosphate Kinase; Protein Kinase Inhibitors; Secondary Metabolism,chemistry; None; None; enzymology; antagonists & inhibitors; chemistry; None
https://openalex.org/W3205511507,https://openalex.org/W4410378085,https://doi.org/10.1007/s42452-025-06772-1,Computational advancements to facilitate therapeutic application of phytochemicals: Where do we stand?,2025-05-14,article,https://api.openalex.org/works?filter=cites:W4410378085,Computational Drug Discovery Methods,Computational Theory and Mathematics,Physical Sciences,Computational Drug Discovery Methods; Pharmacological Effects of Natural Compounds; Plant biochemistry and biosynthesis,"Computer Science; Pharmacology, Toxicology and Pharmaceutics; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences; Life Sciences,,Computer science,,
https://openalex.org/W3205511507,https://openalex.org/W4361007838,https://doi.org/10.1080/07391102.2023.2193998,"In-silico targeting TMPK from monkey pox virus: Molecular docking analysis, density functional theory studies and molecular dynamic simulation analysis",2023-03-27,article,https://api.openalex.org/works?filter=cites:W4361007838,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; vaccines and immunoinformatics approaches; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Monkeypox; Orthopoxvirus; Variola virus; Poxviridae,Monkeypox; Orthopoxvirus; Smallpox; Vaccinia; Virology; In silico; Variola virus; Biology; Poxviridae; Virus; Vaccination; Genetics; Recombinant DNA; Gene,Monkeypox virus; Mpox (monkeypox); Density Functional Theory; Humans; Molecular Docking Simulation; Molecular Dynamics Simulation,None; None; None; None; None; None
https://openalex.org/W3205511507,https://openalex.org/W4388129293,https://doi.org/10.1080/07391102.2023.2274982,Molecular level investigation for identifying potential inhibitors against thymidylate kinase of monkeypox through <i>in silico</i> approaches,2023-11-01,article,https://api.openalex.org/works?filter=cites:W4388129293,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; vaccines and immunoinformatics approaches; Plant Virus Research Studies,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Molecular mechanics; Binding affinities,In silico; Molecular dynamics; Ligand (biochemistry); Computational biology; Molecular mechanics; Binding affinities; Chemistry; Binding site; Biology; Biophysics; Computational chemistry; Biochemistry; Receptor; Gene,Antiviral Agents; Binding Sites; Computer Simulation; Ligands; Molecular Docking Simulation; Molecular Dynamics Simulation; Nucleoside-Phosphate Kinase; Protein Binding; Protein Kinase Inhibitors; Thermodynamics,chemistry; None; None; None; None; None; antagonists & inhibitors; None; chemistry; None
https://openalex.org/W3205511507,https://openalex.org/W4323974960,https://doi.org/10.1080/07391102.2023.2188426,Identification of novel potential inhibitor of thymidylate kinase from Variola virus,2023-03-12,article,https://api.openalex.org/works?filter=cites:W4323974960,Toxin Mechanisms and Immunotoxins,Immunology,Life Sciences,Toxin Mechanisms and Immunotoxins; Viral Infectious Diseases and Gene Expression in Insects; Virus-based gene therapy research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Docking (animal); Lead compound,Docking (animal); Chemistry; In vivo; Stereochemistry; Lead compound; Combinatorial chemistry; Computational biology; Computational chemistry; Pharmacology; In vitro; Biochemistry; Biology; Medicine; Veterinary medicine; Genetics,Variola virus; Benzamides; Drug Design; Molecular Docking Simulation; Molecular Dynamics Simulation; Nucleoside-Phosphate Kinase,None; None; None; None; None; None
https://openalex.org/W3205511507,https://openalex.org/W4386256852,https://doi.org/10.1080/07391102.2023.2252090,Molecularly imprinted polymer-based sensors for identification volatile compounds in pharmaceutical products: in silico rational design,2023-08-29,article,https://api.openalex.org/works?filter=cites:W4386256852,Analytical chemistry methods development,Analytical Chemistry,Physical Sciences,Analytical chemistry methods development; Advanced Chemical Sensor Technologies; Pesticide Residue Analysis and Safety,Chemistry; Engineering; Agricultural and Biological Sciences,Physical Sciences; Physical Sciences; Life Sciences,Molecularly imprinted polymer; Ethylene glycol dimethacrylate; Nonanal; Methacrylamide; Octanal,Chemistry; Molecularly imprinted polymer; Molecular dynamics; Ethylene glycol dimethacrylate; Monomer; Polymerization; Polymer; Nonanal; Hydrogen bond; Methacrylamide; Octanal; Computational chemistry; Hexanal; Molecule; Organic chemistry; Methacrylic acid; Selectivity; Catalysis; Acrylamide,Computer Simulation; Hydrogen Bonding; Molecular Dynamics Simulation; Molecular Imprinting; Molecularly Imprinted Polymers; Pharmaceutical Preparations; Volatile Organic Compounds,None; None; None; methods; chemistry; chemistry; analysis
https://openalex.org/W3205511507,https://openalex.org/W4403263392,https://doi.org/10.1080/29937574.2024.2410188,Unleashing thymidylate kinase inhibitors: a computational quest against monkeypox virus,2024-10-09,article,https://api.openalex.org/works?filter=cites:W4403263392,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant Virus Research Studies; Bacteriophages and microbial interactions,Immunology and Microbiology; Agricultural and Biological Sciences; Environmental Science,Life Sciences; Life Sciences; Physical Sciences,Monkeypox; Docking (animal),Monkeypox; Biology; Docking (animal); Computational biology; Virology; Virus; Virtual screening; Infectious disease (medical specialty); Disease; Bioinformatics; Drug discovery; Biochemistry; Medicine; Recombinant DNA; Vaccinia; Gene; Nursing; Pathology,,
https://openalex.org/W3205511507,https://openalex.org/W4235680826,https://doi.org/10.18485/edtech.2021.1.1.5,"Lessons from the Past - The Smallpox Outbreak in Yugoslavia, an Impact on Public Health and the Economy",2021-01-01,article,https://api.openalex.org/works?filter=cites:W4235680826,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Health and Conflict Studies; Global Security and Public Health,"Business, Management and Accounting; Health Professions; Social Sciences",Social Sciences; Health Sciences; Social Sciences,Smallpox vaccine,Smallpox; Outbreak; Public health; Political science; Smallpox vaccine; Virology; Economy; History; Medicine; Economics; Vaccination; Biology; Vaccinia; Pathology; Biochemistry; Gene; Recombinant DNA,,
https://openalex.org/W4220743082,https://openalex.org/W4410457421,https://doi.org/10.1186/s12864-025-11700-z,Hybrid sequencing reveals the genome of a Chrysochromulina parva virus and highlight its distinct replication strategy,2025-05-17,article,https://api.openalex.org/works?filter=cites:W4410457421,Bacteriophages and microbial interactions,Ecology,Physical Sciences,Bacteriophages and microbial interactions; Plant Virus Research Studies; Rabies epidemiology and control,Environmental Science; Agricultural and Biological Sciences; Immunology and Microbiology,Physical Sciences; Life Sciences; Life Sciences,Replication,Biology; Genome; Replication (statistics); Evolutionary biology; Genetics; DNA sequencing; Computational biology; Origin of replication; Virology; Gene,"Genome, Viral; Phycodnaviridae; Phylogeny; Sequence Analysis, DNA; Virus Replication",None; genetics; None; None; genetics
https://openalex.org/W4220743082,https://openalex.org/W4395481859,https://doi.org/10.2139/ssrn.4801873,Parapoxvirus Species Revisited by Whole Genome Sequencing: A Retrospective Analysis of Bovine Virus Isolates,2024-01-01,preprint,https://api.openalex.org/works?filter=cites:W4395481859,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Animal Disease Management and Epidemiology; Virus-based gene therapy research,"Immunology and Microbiology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Genome; Biology; Virology; Whole genome sequencing; Virus; Genetics; Computational biology; Gene,,
https://openalex.org/W4220743082,https://openalex.org/W4398794328,https://doi.org/10.1016/j.virusres.2024.199404,Parapoxvirus species revisited by whole genome sequencing: A retrospective analysis of bovine virus isolates,2024-05-25,article,https://api.openalex.org/works?filter=cites:W4398794328,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacteriophages and microbial interactions; Microbial infections and disease research,Immunology and Microbiology; Environmental Science; Immunology and Microbiology,Life Sciences; Physical Sciences; Life Sciences,,Biology; Genome; Nanopore sequencing; Phylogenetic tree; Gene; Whole genome sequencing; Genetics; Virus; Genomics; DNA sequencing; Computational biology; Virology,"Animals; Cattle; Cattle Diseases; DNA, Viral; Genome, Viral; Nanopore Sequencing; Parapoxvirus; Phylogeny; Poxviridae Infections; Retrospective Studies; Whole Genome Sequencing",None; None; virology; genetics; None; methods; genetics; None; virology; None; None
https://openalex.org/W4220743082,https://openalex.org/W4400591132,https://doi.org/10.1093/ve/veae051,Genomic analysis of hyperparasitic viruses associated with entomopoxviruses,2024-01-01,article,https://api.openalex.org/works?filter=cites:W4400591132,Plant Virus Research Studies,Plant Science,Life Sciences,Plant Virus Research Studies; Plant and Fungal Interactions Research; Insect-Plant Interactions and Control,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Giant Virus,Biology; Phylum; Virology; Giant Virus; Evolutionary biology; Genome; Computational biology; Genetics; Gene,,
https://openalex.org/W4220743082,https://openalex.org/W4387766105,https://doi.org/10.1101/2023.10.16.562556,Polinton-like Viruses Associated with Entomopoxviruses Provide Insight into Replicon Evolution,2023-10-18,preprint,https://api.openalex.org/works?filter=cites:W4387766105,Plant and Fungal Interactions Research,Endocrinology,Life Sciences,Plant and Fungal Interactions Research; Plant Virus Research Studies; Insect symbiosis and bacterial influences,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Homology; Replicon; Sequence homology,Biology; Genome; Homology (biology); Replicon; Gene; Sequence homology; Genetics; Phylum; Evolutionary biology; Virology; Computational biology; Base sequence,,
https://openalex.org/W4220743082,https://openalex.org/W4282960421,https://doi.org/10.46683/jmvi.2022.52,An Overview of Monkeypox Virus and Other Medically Important Poxviruses,2022-06-15,article,https://api.openalex.org/works?filter=cites:W4282960421,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Virus-based gene therapy research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Monkeypox; Variola virus; Cowpox; Poxviridae; Orthopoxvirus; Smallpox virus; Cowpox virus; Smallpox vaccine; Biological Warfare,Monkeypox; Smallpox; Variola virus; Virology; Cowpox; Vaccinia; Poxviridae; Orthopoxvirus; Smallpox virus; Biology; Virus; Cowpox virus; Smallpox vaccine; Biological warfare; Vaccination; Genetics; Gene; Recombinant DNA; Toxicology,,
https://openalex.org/W4220743082,https://openalex.org/W4304890906,https://doi.org/10.1016/j.virusres.2022.198968,"Complete deletion of Ectromelia virus p28 impairs virus genome replication in a mouse strain, cell type, and multiplicity of infection-dependent manner",2022-10-13,article,https://api.openalex.org/works?filter=cites:W4304890906,Virus-based gene therapy research,Genetics,Life Sciences,Virus-based gene therapy research; Poxvirus research and outbreaks; HIV Research and Treatment,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Ectromelia virus; Multiplicity of infection; Strain (injury),Ectromelia virus; Biology; Virology; Virus; Virulence; Viral replication; Multiplicity of infection; Strain (injury); Gene; Microbiology; Genetics; Recombinant DNA; Anatomy; Vaccinia,,
https://openalex.org/W4220743082,https://openalex.org/W4285142978,https://doi.org/10.2139/ssrn.4115783,"Complete Deletion of Ectromelia Virus P28 Impairs Virus Genome Replication in a Mouse Strain, Cell Type, and Multiplicity of Infection-Dependent Manner",2022-01-01,article,https://api.openalex.org/works?filter=cites:W4285142978,Virus-based gene therapy research,Genetics,Life Sciences,Virus-based gene therapy research; Animal Virus Infections Studies; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,Ectromelia virus; Ectromelia; Multiplicity of infection; Strain (injury),Ectromelia virus; Biology; Ectromelia; Virology; Genome; Virus; Multiplicity of infection; Strain (injury); Genetics; Gene; Anatomy; Vaccinia; Recombinant DNA,,
https://openalex.org/W4303426886,https://openalex.org/W4408667057,https://doi.org/10.1186/s13326-025-00323-8,New and revised gene ontology biological process terms describe multiorganism interactions critical for understanding microbial pathogenesis and sequences of concern,2025-03-21,article,https://api.openalex.org/works?filter=cites:W4408667057,Bioinformatics and Genomic Networks,Molecular Biology,Life Sciences,Bioinformatics and Genomic Networks; Biomedical Text Mining and Ontologies; Genomics and Phylogenetic Studies,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Computer science; Ontology; Process (computing); Gene ontology; Computational biology; Data science; Gene; Biology; Epistemology; Genetics; Programming language; Philosophy; Gene expression,Animals; Gene Ontology; Humans; Terminology as Topic,None; None; None; None
https://openalex.org/W4303426886,https://openalex.org/W4410755771,https://doi.org/10.1089/apb.2025.0015,The Case for Limiting “Sequences of Concern” to Those with Demonstrated Pathogenic Function,2025-05-26,article,https://api.openalex.org/works?filter=cites:W4410755771,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,"Zoonotic diseases and public health; Bacillus and Francisella bacterial research; Yersinia bacterium, plague, ectoparasites research","Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Limiting,Limiting; Function (biology); Engineering; Risk analysis (engineering); Biology; Business; Genetics; Mechanical engineering,,
https://openalex.org/W4303426886,https://openalex.org/W4411090186,https://doi.org/10.4018/979-8-3693-9301-7.ch004,"Artificial Intelligence, Innovation, and Safety in Biotechnology Research",2025-05-02,book-chapter,https://api.openalex.org/works?filter=cites:W4411090186,Biomedical and Engineering Education,Biomedical Engineering,Physical Sciences,Biomedical and Engineering Education,Engineering,Physical Sciences,,Biotechnology; Engineering; Business; Engineering ethics; Engineering management; Biology,,
https://openalex.org/W4303426886,https://openalex.org/W4364353396,https://doi.org/10.1128/spectrum.04160-22,"UltraSEQ, a Universal Bioinformatic Platform for Information-Based Clinical Metagenomics and Beyond",2023-04-11,article,https://api.openalex.org/works?filter=cites:W4364353396,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; Gut microbiota and health; Metabolomics and Mass Spectrometry Studies,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Metagenomics; Computational biology; Data science; Computer science; Biology; Genetics; Gene,Metagenomics; Microbiota; Computational Biology; Computational Biology; High-Throughput Nucleotide Sequencing; High-Throughput Nucleotide Sequencing; Humans; Metagenome; Metagenomics; Microbiota,None; None; methods; None; methods; None; None; None; methods; genetics
https://openalex.org/W4303426886,https://openalex.org/W4366989192,https://doi.org/10.3389/fbioe.2023.1124100,Improved understanding of biorisk for research involving microbial modification using annotated sequences of concern,2023-04-25,review,https://api.openalex.org/works?filter=cites:W4366989192,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; CRISPR and Genetic Engineering; Zoonotic diseases and public health,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biosecurity; Biosafety; CLARITY,Biosecurity; Biosafety; Biology; CLARITY; Infectious disease (medical specialty); Biotechnology; Engineering ethics; Computational biology; Data science; Disease; Risk analysis (engineering); Business; Computer science; Medicine; Engineering; Ecology; Pathology; Biochemistry,,
https://openalex.org/W4303426886,https://openalex.org/W4293795201,https://doi.org/10.1101/2022.08.24.505213,UltraSEQ: a universal bioinformatic platform for information-based clinical metagenomics and beyond,2022-08-26,preprint,https://api.openalex.org/works?filter=cites:W4293795201,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; Gut microbiota and health; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,,Metagenomics; Workflow; In silico; Computational biology; Computer science; Biology; Data mining; Gene; Genetics; Database,,
https://openalex.org/W2887180609,https://openalex.org/W3033000849,https://doi.org/10.1007/s11948-020-00226-0,Back to Basics: Application of the Principles of Bioethics to Heritable Genome Interventions,2020-06-10,article,https://api.openalex.org/works?filter=cites:W3033000849,Biomedical Ethics and Regulation,Physiology,Health Sciences,"Biomedical Ethics and Regulation; CRISPR and Genetic Engineering; Neuroethics, Human Enhancement, Biomedical Innovations","Medicine; Biochemistry, Genetics and Molecular Biology; Neuroscience",Health Sciences; Life Sciences; Life Sciences,Bioethics,Bioethics; Genome editing; Engineering ethics; Philosophy of science; Genome; Psychology; Genetics; Biology; Epistemology; Philosophy; Gene; Engineering,Bioethics; China; Gene Editing; Humans; Male; Moral Obligations; Morals,None; None; None; None; None; None; None
https://openalex.org/W2887180609,https://openalex.org/W2966700789,https://doi.org/10.1016/j.tibtech.2019.07.006,Industrial Biotechnology: To What Extent Is Responsible Innovation on the Agenda?,2019-08-06,review,https://api.openalex.org/works?filter=cites:W2966700789,Bioeconomy and Sustainability Development,General Agricultural and Biological Sciences,Life Sciences,Bioeconomy and Sustainability Development; Biomedical Ethics and Regulation; Biomedical and Engineering Education,Agricultural and Biological Sciences; Medicine; Engineering,Life Sciences; Health Sciences; Physical Sciences,Transformative Learning; Unintended consequences,Futures contract; Transformative learning; Commercialization; Biotechnology; Unintended consequences; Business; Political science; Marketing; Sociology; Biology; Pedagogy; Finance; Law,"Biotechnology; Research; Social Responsibility; Biotechnology; Biotechnology; Biotechnology; Ethics, Research; Humans; Inventions; Inventions; Inventions; Research; Research; United Kingdom",None; None; None; ethics; standards; organization & administration; None; None; standards; ethics; None; standards; organization & administration; None
