first_order_id,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,second_order_id
10.2903/j.efsa.2022.7415,"Emergence and Persistent Circulation of Highly Pathogenic Avian Influenza Virus A (H5N8) in Kosovo, May 2021–May 2022",2023-09-02,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Respiratory viral infections research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Highly pathogenic; Biosecurity,Outbreak; Clade; Influenza A virus subtype H5N1; Virology; Biology; Virus; Phylogenetic tree; Highly pathogenic; Biosecurity; Gene; Genetics; Ecology,,,10.3390/microorganisms11092226
10.2903/j.efsa.2021.7108,Wild Bird Densities and Landscape Variables Predict Spatial Patterns in HPAI Outbreak Risk across The Netherlands,2022-05-06,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Zoonotic diseases and public health,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Kestrel; Branta; Bird nest; Biosecurity; Anas; Land Cover; Culling,Outbreak; Kestrel; Influenza A virus subtype H5N1; Branta; Bird nest; Biosecurity; Geography; Anas; Wildlife; Land cover; Waterfowl; Risk assessment; Culling; Ecology; Biology; Veterinary medicine; Cartography; Environmental health; Predation; Goose; Land use; Herd; Habitat; Medicine; Computer science; Virus; Computer security; Virology,,,10.3390/pathogens11050549
10.2903/j.efsa.2022.7415,"Emergence of Highly Pathogenic Avian Influenza A Virus (H5N1) of Clade 2.3.4.4b in Egypt, 2021–2022",2023-01-05,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Highly pathogenic; Strain (injury),Influenza A virus subtype H5N1; Clade; Biology; Highly pathogenic; Virology; Outbreak; Virus; Population; Virulence; Influenza A virus; Strain (injury); Avian influenza virus; Gene; Phylogenetics; Genetics; Medicine; Environmental health; Anatomy,,,10.3390/pathogens12010090
10.2903/j.efsa.2022.7415,Homo- and Heterosubtypic Immunity to Low Pathogenic Avian Influenza Virus Mitigates the Clinical Outcome of Infection with Highly Pathogenic Avian Influenza H5N8 Clade 2.3.4.4.b in Captive Mallards (Anas platyrhynchos),2023-01-30,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Virology and Viral Diseases,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Viral Shedding; Anas; Tissue tropism,Biology; Influenza A virus subtype H5N1; Virology; Viral shedding; Anas; Virus; Tissue tropism; Tropism; Influenza A virus; Genetics,,,10.3390/pathogens12020217
10.2903/j.efsa.2022.7415,Screening for Influenza and Morbillivirus in Seals and Porpoises in the Baltic and North Sea,2023-02-21,article,Marine animal studies overview,Ecology,Physical Sciences,Marine animal studies overview; Influenza Virus Research Studies; Respiratory viral infections research,Environmental Science; Medicine; Medicine,Physical Sciences; Health Sciences; Health Sciences,Baltic sea; Morbillivirus,Baltic sea; Morbillivirus; Fishery; Virology; Biology; Geography; Zoology; Oceanography; Virus; Viral disease; Paramyxoviridae; Geology,,,10.3390/pathogens12030357
10.2903/j.efsa.2022.7289,Avian Influenza: Strategies to Manage an Outbreak,2023-04-17,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,,Influenza A virus subtype H5N1; Virology; Outbreak; Virus; Biology; Transmission (telecommunications); Influenza A virus; Microbiology; Electrical engineering; Engineering,,,10.3390/pathogens12040610
10.2903/j.efsa.2022.7289,"Comparison of the Clinical Manifestation of HPAI H5Nx in Different Poultry Types in the Netherlands, 2014–2022",2024-03-26,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; COVID-19 epidemiological studies,Medicine; Medicine; Mathematics,Health Sciences; Health Sciences; Physical Sciences,Flock; Poultry farming,Flock; Influenza A virus subtype H5N1; Juvenile; Outbreak; Biology; Veterinary medicine; Poultry farming; Animal science; Medicine; Virology; Virus; Ecology,,,10.3390/pathogens13040280
10.2903/j.efsa.2022.7415,"Comparison of the Clinical Manifestation of HPAI H5Nx in Different Poultry Types in the Netherlands, 2014–2022",2024-03-26,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; COVID-19 epidemiological studies,Medicine; Medicine; Mathematics,Health Sciences; Health Sciences; Physical Sciences,Flock; Poultry farming,Flock; Influenza A virus subtype H5N1; Juvenile; Outbreak; Biology; Veterinary medicine; Poultry farming; Animal science; Medicine; Virology; Virus; Ecology,,,10.3390/pathogens13040280
10.2903/j.efsa.2022.7289,Development and Validation of Competitive ELISA for Detection of H5 Hemagglutinin Antibodies,2023-07-07,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Hemagglutination assay,Virology; Hemagglutinin (influenza); Hemagglutination assay; Biology; Serology; Antibody; Epitope; Influenza A virus subtype H5N1; Monoclonal antibody; Influenza A virus; Antigen; Virus; Antigenic drift; Immunology; Titer,,,10.3390/poultry2030026
10.1787/0b55736e-en,Impacts of Digital Entrepreneurial Ecosystems on Sustainable Development: Insights from Latin America,2024-09-11,article,Entrepreneurship Studies and Influences,Management of Technology and Innovation,Social Sciences,"Entrepreneurship Studies and Influences; Innovation and Socioeconomic Development; FinTech, Crowdfunding, Digital Finance","Business, Management and Accounting; Business, Management and Accounting; Business, Management and Accounting",Social Sciences; Social Sciences; Social Sciences,,Latin Americans; Sustainable development; Ecosystem; Business; Sustainability; Entrepreneurship; Natural resource economics; Environmental resource management; Environmental planning; Geography; Economics; Political science; Ecology; Biology; Finance; Law,,,10.3390/su16187928
10.2903/j.efsa.2016.4687,Heterogeneity of Early Host Response to Infection with Four Low-Pathogenic H7 Viruses with a Different Evolutionary History in the Field,2021-11-21,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Virus Infections Studies; interferon and immune responses,Medicine; Agricultural and Biological Sciences; Immunology and Microbiology,Health Sciences; Life Sciences; Life Sciences,Highly pathogenic; Viral evolution; Strain (injury),Biology; Influenza A virus subtype H5N1; Host (biology); Highly pathogenic; Virology; Pathogenicity; Transcriptome; Viral evolution; Strain (injury); Virus; Inoculation; Gene; Zoology; Genetics; Microbiology; Gene expression; Genome; Immunology; Anatomy,"Influenza A Virus, H7N7 Subtype; Animals; Chickens; Influenza in Birds; Poultry Diseases",immunology; immunology; immunology,10.3390/v13112323
10.2903/j.efsa.2021.7108,"Genotype Uniformity, Wild Bird-to-Poultry Transmissions, and Farm-to-Farm Carryover during the Spread of the Highly Pathogenic Avian Influenza H5N8 in the Czech Republic in 2021",2022-06-28,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Reassortment; Flock; Biosecurity; Poultry farming,Reassortment; Biology; Influenza A virus subtype H5N1; Flock; Outbreak; Transmission (telecommunications); Biosecurity; Virology; Poultry farming; Genotype; Phylogenetic tree; Veterinary medicine; Virus; Genetics; Coronavirus disease 2019 (COVID-19); Gene; Disease; Ecology; Pathology; Infectious disease (medical specialty); Electrical engineering; Engineering; Medicine,"Influenza A Virus, H5N8 Subtype; Influenza in Birds; Poultry Diseases; Animals; Animals, Wild; Chickens; Czech Republic; Czech Republic; Disease Outbreaks; Disease Outbreaks; Farms; Genotype; Influenza A Virus, H5N8 Subtype; Phylogeny; Poultry",epidemiology; veterinary; genetics,10.3390/v14071411
10.2903/j.efsa.2021.7108,Effect of the Interaction between Viral PB2 and Host SphK1 on H9N2 AIV Replication in Mammals,2022-07-21,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; interferon and immune responses; Immune Response and Inflammation,Medicine; Immunology and Microbiology; Immunology and Microbiology,Health Sciences; Life Sciences; Life Sciences,Lineage (genetic); Reassortment; Host adaptation; Host factors,Biology; Lineage (genetic); Reassortment; Influenza A virus subtype H5N1; Host adaptation; Virology; Host (biology); Gene; Host factor; Viral replication; Adaptation (eye); Influenza A virus; Genetics; Virus; Genome; Coronavirus disease 2019 (COVID-19); Medicine; Disease; Pathology; Neuroscience; Infectious disease (medical specialty),"Influenza A Virus, H7N9 Subtype; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Animals; Chickens; Humans; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H9N2 Subtype; Mammals; Phosphotransferases (Alcohol Group Acceptor); Phylogeny; Viral Proteins; Viral Proteins; Viral Proteins",genetics; genetics; genetics; metabolism,10.3390/v14071585
10.2903/j.efsa.2022.7289,Silent Infection of Highly Pathogenic Avian Influenza Virus (H5N1) Clade 2.3.4.4b in a Commercial Chicken Broiler Flock in Italy,2022-07-22,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Virus Infections Studies; Respiratory viral infections research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Flock; Seroconversion; Viral Shedding; Poultry farming; Highly pathogenic; Biosecurity,Influenza A virus subtype H5N1; Flock; Seroconversion; Biology; Viral shedding; Poultry farming; Clade; Highly pathogenic; Veterinary medicine; Virology; Influenza A virus; Broiler; Virus; Avian influenza virus; Biosecurity; Medicine; Animal science; Ecology; Biochemistry; Gene; Phylogenetic tree,"Influenza A Virus, H5N1 Subtype; Influenza in Birds; Poultry Diseases; Animals; Chickens; Influenza in Birds; Poultry Diseases; Poultry Diseases; Turkeys",epidemiology; epidemiology; diagnosis,10.3390/v14081600
10.2903/j.efsa.2022.7289,"Emergence of a Reassortant 2.3.4.4b Highly Pathogenic H5N1 Avian Influenza Virus Containing H9N2 PA Gene in Burkina Faso, West Africa, in 2021",2022-08-27,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Virology and Viral Diseases,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Reassortment; Highly pathogenic,Reassortment; Influenza A virus subtype H5N1; Virology; Biology; Clade; Population; Highly pathogenic; Virus; Phylogenetic tree; Gene; Genetics; Infectious disease (medical specialty); Environmental health; Coronavirus disease 2019 (COVID-19); Medicine; Disease; Pathology,"Influenza A Virus, H5N1 Subtype; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Animals; Burkina Faso; Burkina Faso; Chickens; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H9N2 Subtype; Influenza in Birds; Phylogeny; Poultry; Reassortant Viruses; Reassortant Viruses",epidemiology; genetics; genetics; epidemiology; genetics,10.3390/v14091901
10.2903/j.efsa.2021.7108,"Detection of New H5N1 High Pathogenicity Avian Influenza Viruses in Winter 2021–2022 in the Far East, Which Are Genetically Close to Those in Europe",2022-09-30,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Reassortment; Molecular Epidemiology,Influenza A virus subtype H5N1; Reassortment; Biology; Hemagglutinin (influenza); Virology; Molecular epidemiology; Far East; Virus; Zoology; Geography; Gene; Genotype; Genetics; Infectious disease (medical specialty); Coronavirus disease 2019 (COVID-19); Medicine; Disease; Archaeology; Pathology,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Animals, Wild; Chickens; Europe; Europe; Far East; Far East; Hemagglutinins; Influenza A virus; Influenza in Birds; Phylogeny; Seasons; Virulence",epidemiology; epidemiology; genetics; epidemiology,10.3390/v14102168
10.2903/j.efsa.2022.7289,"Detection of New H5N1 High Pathogenicity Avian Influenza Viruses in Winter 2021–2022 in the Far East, Which Are Genetically Close to Those in Europe",2022-09-30,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Reassortment; Molecular Epidemiology,Influenza A virus subtype H5N1; Reassortment; Biology; Hemagglutinin (influenza); Virology; Molecular epidemiology; Far East; Virus; Zoology; Geography; Gene; Genotype; Genetics; Infectious disease (medical specialty); Coronavirus disease 2019 (COVID-19); Medicine; Disease; Archaeology; Pathology,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Animals, Wild; Chickens; Europe; Europe; Far East; Far East; Hemagglutinins; Influenza A virus; Influenza in Birds; Phylogeny; Seasons; Virulence",epidemiology; epidemiology; genetics; epidemiology,10.3390/v14102168
10.2903/j.efsa.2022.7289,Emergence of High Pathogenicity Avian Influenza Virus H5N1 Clade 2.3.4.4b in Wild Birds and Poultry in Botswana,2022-11-22,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Poultry farming,Influenza A virus subtype H5N1; Outbreak; Clade; Biology; Virus; Neuraminidase; Poultry farming; Virology; Veterinary medicine; Phylogenetic tree; Geography; Ecology; Gene; Genetics; Medicine,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Poultry Diseases; Animals; Animals, Wild; Botswana; Botswana; Chickens; Influenza in Birds; Phylogeny; Poultry; Poultry Diseases; Virulence",epidemiology; epidemiology; epidemiology,10.3390/v14122601
10.2903/j.efsa.2022.7289,Monitoring of Avian Influenza Viruses and Paramyxoviruses in Ponds of Moscow and the Moscow Region,2022-11-24,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Virology and Viral Diseases,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,,Virology; Influenza A virus subtype H5N1; Biology; Geography; Virus,Influenza A virus; Influenza in Birds; Animals; Ducks; Influenza in Birds; Moscow; Moscow; Phylogeny; Ponds,epidemiology; epidemiology,10.3390/v14122624
10.2903/j.efsa.2022.7289,Different Infectivity and Transmissibility of H5N8 and H5N1 High Pathogenicity Avian Influenza Viruses Isolated from Chickens in Japan in the 2021/2022 Season,2023-01-17,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Infectivity; Transmissibility (structural dynamics); Strain (injury),Infectivity; Influenza A virus subtype H5N1; Biology; Transmissibility (structural dynamics); Virology; Outbreak; Pathogenicity; Titer; Virulence; Strain (injury); Hemagglutinin (influenza); Veterinary medicine; Microbiology; Virus; Gene; Medicine; Genetics; Quantum mechanics; Physics; Vibration isolation; Anatomy; Vibration,"Animals; Chickens; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A virus; Influenza in Birds; Japan; Seasons; Virulence",genetics; genetics; epidemiology; epidemiology,10.3390/v15020265
10.2903/j.efsa.2021.7108,"Genotype Diversity, Wild Bird-to-Poultry Transmissions, and Farm-to-Farm Carryover during the Spread of the Highly Pathogenic Avian Influenza H5N1 in the Czech Republic in 2021/2022",2023-01-20,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Reassortment; Highly pathogenic; Biosecurity,Influenza A virus subtype H5N1; Reassortment; Biology; Highly pathogenic; Outbreak; Biosecurity; Genotype; Genotyping; Phylogenetic tree; Virology; Veterinary medicine; Zoology; Genetics; Virus; Gene; Ecology; Coronavirus disease 2019 (COVID-19); Medicine; Disease; Pathology; Infectious disease (medical specialty),"Animals; Czech Republic; Farms; Geese; Genotype; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Phylogeny; Poultry",epidemiology; genetics; epidemiology,10.3390/v15020293
10.2903/j.efsa.2022.7289,"Genotype Diversity, Wild Bird-to-Poultry Transmissions, and Farm-to-Farm Carryover during the Spread of the Highly Pathogenic Avian Influenza H5N1 in the Czech Republic in 2021/2022",2023-01-20,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Reassortment; Highly pathogenic; Biosecurity,Influenza A virus subtype H5N1; Reassortment; Biology; Highly pathogenic; Outbreak; Biosecurity; Genotype; Genotyping; Phylogenetic tree; Virology; Veterinary medicine; Zoology; Genetics; Virus; Gene; Ecology; Coronavirus disease 2019 (COVID-19); Medicine; Disease; Pathology; Infectious disease (medical specialty),"Animals; Czech Republic; Farms; Geese; Genotype; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Phylogeny; Poultry",epidemiology; genetics; epidemiology,10.3390/v15020293
10.2903/j.efsa.2022.7415,"Genotype Diversity, Wild Bird-to-Poultry Transmissions, and Farm-to-Farm Carryover during the Spread of the Highly Pathogenic Avian Influenza H5N1 in the Czech Republic in 2021/2022",2023-01-20,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Reassortment; Highly pathogenic; Biosecurity,Influenza A virus subtype H5N1; Reassortment; Biology; Highly pathogenic; Outbreak; Biosecurity; Genotype; Genotyping; Phylogenetic tree; Virology; Veterinary medicine; Zoology; Genetics; Virus; Gene; Ecology; Coronavirus disease 2019 (COVID-19); Medicine; Disease; Pathology; Infectious disease (medical specialty),"Animals; Czech Republic; Farms; Geese; Genotype; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Phylogeny; Poultry",epidemiology; genetics; epidemiology,10.3390/v15020293
10.2903/j.efsa.2021.7108,Comparison of PB1-F2 Proximity Interactomes Reveals Functional Differences between a Human and an Avian Influenza Virus,2023-01-24,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; interferon and immune responses; RNA and protein synthesis mechanisms,"Medicine; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Interactome,Interactome; Biology; Ribonucleoprotein; Influenza A virus; Genetics; Protein–protein interaction; Influenza A virus subtype H5N1; Virus; Biogenesis; GTPase-activating protein; Computational biology; Virology; Cell biology; Signal transduction; Gene; G protein; RNA,"Avian Proteins; Influenza A Virus, H7N1 Subtype; Influenza A virus; Influenza in Birds; 14-3-3 Proteins; Animals; Humans; Influenza A Virus, H3N2 Subtype; Influenza A Virus, H3N2 Subtype; Influenza A virus; Mammals",genetics; genetics,10.3390/v15020328
10.2903/j.efsa.2022.7415,Avian Influenza Virus Tropism in Humans,2023-03-24,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Tissue tropism; Pandemic,Tropism; Virology; Virus; Biology; Tissue tropism; Pandemic; Influenza A virus; Host (biology); Transmission (telecommunications); Influenza A virus subtype H5N1; Viral entry; Viral replication; Genetics; Coronavirus disease 2019 (COVID-19); Disease; Medicine; Infectious disease (medical specialty); Pathology; Electrical engineering; Engineering,"Influenza A virus; Influenza in Birds; Influenza, Human; Animals; Birds; Humans; Influenza A virus; Influenza A virus; Tropism",genetics; metabolism,10.3390/v15040833
10.2903/j.efsa.2021.7108,Zoonotic Animal Influenza Virus and Potential Mixing Vessel Hosts,2023-04-16,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Respiratory viral infections research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Pandemic; H5N1 genetic structure; Natural reservoir; Subclinical infection; Zoonosis,Influenza A virus subtype H5N1; Virology; Biology; Pandemic; Influenza A virus; Virus; H5N1 genetic structure; Orthomyxoviridae; Natural reservoir; Subclinical infection; Zoonosis; Infectious disease (medical specialty); Coronavirus disease 2019 (COVID-19); Disease; Medicine; Pathology,"Animals; Birds; COVID-19; Cattle; Dogs; Horses; Humans; Influenza A virus; Influenza, Human; Orthomyxoviridae Infections; SARS-CoV-2; Swine; Swine Diseases",genetics; epidemiology,10.3390/v15040980
10.2903/j.efsa.2022.7415,The Role of Airborne Particles in the Epidemiology of Clade 2.3.4.4b H5N1 High Pathogenicity Avian Influenza Virus in Commercial Poultry Production Units,2023-04-19,article,COVID-19 epidemiological studies,Modeling and Simulation,Physical Sciences,COVID-19 epidemiological studies; Zoonotic diseases and public health; Influenza Virus Research Studies,Mathematics; Medicine; Medicine,Physical Sciences; Health Sciences; Health Sciences,Highly pathogenic; Virus isolation,Influenza A virus subtype H5N1; Clade; Pathogenicity; Avian influenza virus; Virology; Highly pathogenic; Biology; Virus; Influenza A virus; Virus isolation; Veterinary medicine; Microbiology; Medicine; Phylogenetics; Genetics; Gene,"Animals; Animals, Wild; Chickens; Ducks; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Poultry; Poultry Diseases; RNA, Viral; Virulence",genetics; genetics,10.3390/v15041002
10.2903/j.efsa.2021.7108,Efficient and Informative Laboratory Testing for Rapid Confirmation of H5N1 (Clade 2.3.4.4) High-Pathogenicity Avian Influenza Outbreaks in the United Kingdom,2023-06-09,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Epizootic; Viral Shedding,Influenza A virus subtype H5N1; Biology; Virology; Outbreak; Clade; Epizootic; Viral shedding; Virus; Gene; Genetics; Phylogenetic tree,"Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Animals; Disease Outbreaks; Disease Outbreaks; Influenza in Birds; Influenza in Birds; United Kingdom; United Kingdom; Virulence",veterinary; diagnosis; epidemiology; epidemiology,10.3390/v15061344
10.2903/j.efsa.2022.7289,Genetic Characterization and Pathogenesis of H5N1 High Pathogenicity Avian Influenza Virus Isolated in South Korea during 2021–2022,2023-06-20,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,H5N1 genetic structure; Highly pathogenic; Viral Shedding,Influenza A virus subtype H5N1; Biology; Virology; Clade; Outbreak; Virulence; Virus; Pathogenicity; H5N1 genetic structure; Highly pathogenic; Influenza A virus; Viral shedding; Phylogenetic tree; Microbiology; Gene; Genetics; Coronavirus disease 2019 (COVID-19); Disease; Medicine; Pathology; Infectious disease (medical specialty),"Animals; Animals, Wild; Chickens; Ducks; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Phylogeny; Poultry; Republic of Korea; Virulence",genetics; epidemiology,10.3390/v15061403
10.2903/j.efsa.2022.7415,Genetic Characterization and Pathogenesis of H5N1 High Pathogenicity Avian Influenza Virus Isolated in South Korea during 2021–2022,2023-06-20,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,H5N1 genetic structure; Highly pathogenic; Viral Shedding,Influenza A virus subtype H5N1; Biology; Virology; Clade; Outbreak; Virulence; Virus; Pathogenicity; H5N1 genetic structure; Highly pathogenic; Influenza A virus; Viral shedding; Phylogenetic tree; Microbiology; Gene; Genetics; Coronavirus disease 2019 (COVID-19); Disease; Medicine; Pathology; Infectious disease (medical specialty),"Animals; Animals, Wild; Chickens; Ducks; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Phylogeny; Poultry; Republic of Korea; Virulence",genetics; epidemiology,10.3390/v15061403
10.2903/j.efsa.2022.7289,Spreading of the High-Pathogenicity Avian Influenza (H5N1) Virus of Clade 2.3.4.4b into Uruguay,2023-09-11,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral Infections and Vectors,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Highly pathogenic; H5N1 genetic structure,Influenza A virus subtype H5N1; Clade; Pathogenicity; Virology; Avian influenza virus; Virus; Biology; Highly pathogenic; Influenza A virus; H5N1 genetic structure; Phylogenetics; Microbiology; Coronavirus disease 2019 (COVID-19); Gene; Genetics; Medicine; Disease; Infectious disease (medical specialty); Pathology,"Animals; Chile; Hemagglutinins; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Mammals; Uruguay; Virulence",genetics; epidemiology; epidemiology,10.3390/v15091906
10.2903/j.efsa.2021.7108,Pathogenicity in Chickens and Turkeys of a 2021 United States H5N1 Highly Pathogenic Avian Influenza Clade 2.3.4.4b Wild Bird Virus Compared to Two Previous H5N8 Clade 2.3.4.4 Viruses,2023-11-18,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Viral Shedding; Highly pathogenic; Infectious dose,Influenza A virus subtype H5N1; Biology; Clade; Virus; Virology; Viral shedding; Outbreak; Highly pathogenic; Infectious dose; Influenza A virus; Veterinary medicine; Zoology; Phylogenetic tree; Gene; Genetics; Medicine,"Animals; Animals, Wild; Chickens; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N8 Subtype; Influenza A virus; Influenza in Birds; Poultry Diseases; Turkeys; United States; Virulence",genetics; genetics; genetics; epidemiology,10.3390/v15112273
