core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1128/jvi.75.3.1205-1210.2001,Barriers to Bioweapons: Intangible Obstacles to Proliferation,2012-04-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,"Bacillus and Francisella bacterial research; Biotechnology and Related Fields; Science, Research, and Medicine","Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Covert; Biological Warfare,Covert; Terrorism; Political science; Politics; State (computer science); Public relations; Business; Biological warfare; Knowledge management; Computer security; Computer science; Philosophy; Linguistics; Algorithm; Law,,,10.1162/isec_a_00077
10.1128/jvi.75.3.1205-1210.2001,Expert Knowledge in Intelligence Assessments: Bird Flu and Bioterrorism,2014-01-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Influenza Virus Research Studies; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biosecurity; Pandemic,Biosecurity; Influenza A virus subtype H5N1; Political science; Public relations; Government (linguistics); Pandemic; Terrorism; Coronavirus disease 2019 (COVID-19); Law; Virology; Medicine; Virus; Linguistics; Philosophy; Disease; Pathology; Infectious disease (medical specialty),,,10.1162/isec_a_00150
10.1128/jvi.75.3.1205-1210.2001,Interleukin-17,2003-01-01,letter,Asthma and respiratory diseases,Physiology,Health Sciences,"Asthma and respiratory diseases; Pediatric health and respiratory diseases; IL-33, ST2, and ILC Pathways",Medicine; Health Professions; Immunology and Microbiology,Health Sciences; Health Sciences; Life Sciences,Airway hyperresponsiveness; Bronchial hyperresponsiveness; Interleukin 1β,Ovalbumin; Immunology; Airway hyperresponsiveness; Medicine; Interleukin 5; Bronchial hyperresponsiveness; Interleukin; Interleukin 1β; Asthma; Internal medicine; Respiratory disease; Cytokine; Immune system; Lung,"Interleukin-17; Pneumonia; Animals; Interleukin-17; Interleukin-17; Mice; Mice, Knockout; Pneumonia; RNA, Messenger; RNA, Messenger; RNA, Messenger",physiology; physiopathology; None; None; genetics; None; None; None; None; metabolism; genetics,10.1165/rcmb.2002-0255ps
10.1128/jvi.75.3.1205-1210.2001,A stimulating way to improve T cell responses to poxvirus-vectored vaccines,2010-12-23,letter,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; HIV Research and Treatment,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,,Virology; Immunology; Tuberculosis; CD8; Malaria; Vaccinia; Medicine; Vaccination; T cell; Biology; Immune system; Biochemistry; Pathology; Gene; Recombinant DNA,"CD8-Positive T-Lymphocytes; Genetic Vectors; Poxviridae; Poxviridae; Vaccines, Synthetic; Vaccines, Synthetic; Animals; CD8-Positive T-Lymphocytes; Humans; Immunologic Memory; Lymphocyte Activation; Models, Immunological; Poxviridae; Poxviridae; Vaccines, Synthetic; Vaccines, Synthetic; Virulence; Virulence; Virulence",immunology; None; genetics; immunology; immunology; genetics; None; None; None; None; None; None; pathogenicity; None; administration & dosage; None; genetics; immunology; None,10.1172/jci45726
10.1128/jvi.75.3.1205-1210.2001,Back to the future: Controlling synthetic life science trade in DNA sequences,2010-09-01,article,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Genetically Modified Organisms Research; Animal Genetics and Reproduction,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology,Synthetic biology; International trade; Political science; Computer science; Computational biology; Biology; Business,,,10.1177/0096340210381441
10.1128/jvi.75.3.1205-1210.2001,"New Challenges for Public Health Care: Biological and Chemical Weapons Awareness, Surveillance, and Response",2003-04-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,"Bacillus and Francisella bacterial research; Disaster Response and Management; Yersinia bacterium, plague, ectoparasites research","Biochemistry, Genetics and Molecular Biology; Health Professions; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Biological Warfare; Covert; Suspect,Biological warfare; Covert; Medicine; Medical emergency; Radiological weapon; Public health; Terrorism; Health care; Suspect; Intensive care medicine; Nursing; Psychology; Political science; Surgery; Philosophy; Linguistics; Criminology; Law,Biological Warfare; Bioterrorism; Chemical Warfare Agents; Disaster Planning; Nurse's Role; Public Health; Education; Humans; Population Surveillance; United States,None; None; None; None; None; None; None; None; None; None,10.1177/1099800403251452
10.1128/jvi.75.3.1205-1210.2001,Using Biomarkers to Stage Disease Progression in a Lethal Mousepox Model Treated with CMX001,2008-10-01,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Orthopoxvirus; Poxviridae,Monkeypox; Orthopoxvirus; Virology; Vaccinia; Immunology; Medicine; Poxviridae; Biology; Recombinant DNA; Biochemistry; Gene,,,10.1177/135965350801300703
10.1128/jvi.75.3.1205-1210.2001,Mousepox: A Small Animal Model for Biodefense Research,2004-03-01,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Viral gastroenteritis research and epidemiology; SARS-CoV-2 and COVID-19 Research,Immunology and Microbiology; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Biodefense; Biosecurity; Animal model,Biodefense; Biosecurity; Animal model; Virology; Engineering; Medicine; Business; Biology; Microbiology; Pathology; Endocrinology,,,10.1177/153567600400900103
10.1128/jvi.75.3.1205-1210.2001,Developing a Risk Assessment and Management Approach to Laboratory Biosecurity,2006-03-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Biosecurity; Biosafety; Laboratory Safety; Biodefense; Biological Warfare,Biosecurity; Biosafety; Risk analysis (engineering); Risk assessment; Risk management; Laboratory safety; Biodefense; Biological warfare; Engineering; Business; Management science; Environmental planning; Computer science; Computer security; Environmental science; Biotechnology; Medicine; Political science; Finance; Pathology; Biology; Nuclear medicine; Law,,,10.1177/153567600601100105
10.1128/jvi.75.3.1205-1210.2001,Molecular Biosafety,2010-06-01,article,Transgenic Plants and Applications,Biotechnology,Life Sciences,Transgenic Plants and Applications; Viral Infectious Diseases and Gene Expression in Insects; CRISPR and Genetic Engineering,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Biosafety; Download,Biosafety; Download; Library science; Political science; Engineering; Biotechnology; Biology; Computer science; World Wide Web,,,10.1177/153567601001500210
10.1128/jvi.75.3.1205-1210.2001,"The Culture of Biosafety, Biosecurity, and Responsible Conduct in the Life Sciences: A Comprehensive Literature Review",2018-06-07,review,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research; Public Health Policies and Education,"Biochemistry, Genetics and Molecular Biology; Medicine; Health Professions",Life Sciences; Health Sciences; Health Sciences,Biosecurity; Biosafety,Biosecurity; Biosafety; Psychological intervention; Political science; Organizational culture; Engineering ethics; Scopus; Public relations; MEDLINE; Medicine; Biotechnology; Engineering; Law; Biology; Psychiatry; Pathology,,,10.1177/1535676018778538
10.1128/jvi.75.3.1205-1210.2001,Addressing the risks of dual use research: who is responsible?,2024-07-31,article,Psychology of Moral and Emotional Judgment,Cognitive Neuroscience,Life Sciences,Psychology of Moral and Emotional Judgment; Bacillus and Francisella bacterial research; Zoonotic diseases and public health,"Neuroscience; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Position (finance); Precautionary Principle; Dual purpose,Dual (grammatical number); Position (finance); Precautionary principle; Dual purpose; Law and economics; Epistemology; Business; Engineering ethics; Political science; Risk analysis (engineering); Sociology; Philosophy; Engineering; Linguistics; Mechanical engineering; Ecology; Finance; Biology,,,10.1177/17470161241268685
10.1128/jvi.75.3.1205-1210.2001,Modulation of cord blood CD8+ T-cell effector differentiation by TGF-β1 and 4-1BB costimulation,2004-09-08,article,Immunotherapy and Immune Responses,Immunology,Life Sciences,Immunotherapy and Immune Responses; Cancer Cells and Metastasis; Immune Cell Function and Interaction,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,Immune Modulation; Cord blood,Effector; Cytotoxic T cell; Immune modulation; CD8; Cord blood; Immunology; Transforming growth factor; Medicine; Biology; Cell biology; Cancer research; Immune system; Biochemistry; In vitro,"CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Cell Differentiation; Receptors, Nerve Growth Factor; Receptors, Tumor Necrosis Factor; Transforming Growth Factor beta; Antibodies; Antibodies; Antigens, CD; CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Cell Differentiation; Cells, Cultured; Cytotoxicity, Immunologic; Cytotoxicity, Immunologic; Down-Regulation; Fetal Blood; Granzymes; Humans; Interleukin-12; Interleukin-12; Interleukin-4; Interleukin-4; Lymphocyte Activation; Lymphocyte Activation; Lymphocyte Activation; Phenotype; Receptors, Nerve Growth Factor; Receptors, Nerve Growth Factor; Receptors, Nerve Growth Factor; Receptors, Nerve Growth Factor; Receptors, Tumor Necrosis Factor; Receptors, Tumor Necrosis Factor; Receptors, Tumor Necrosis Factor; Receptors, Tumor Necrosis Factor; Serine Endopeptidases; Serine Endopeptidases; Signal Transduction; Signal Transduction; T-Lymphocytes, Cytotoxic; T-Lymphocytes, Cytotoxic; T-Lymphocytes, Cytotoxic; T-Lymphocytes, Cytotoxic; Transforming Growth Factor beta; Transforming Growth Factor beta; Transforming Growth Factor beta; Tumor Necrosis Factor Receptor Superfamily, Member 9",cytology; drug effects; drug effects; agonists; agonists; pharmacology; None; immunology; None; None; immunology; None; None; None; drug effects; None; None; None; None; None; pharmacology; None; pharmacology; None; drug effects; immunology; None; None; metabolism; immunology; antagonists & inhibitors; None; metabolism; immunology; antagonists & inhibitors; None; metabolism; None; drug effects; None; immunology; drug effects; cytology; None; metabolism; immunology; None,10.1182/blood-2003-12-4343
10.1128/jvi.75.3.1205-1210.2001,The Microbial Rosetta Stone Database: a compilation of global and emerging infectious microorganisms and bioterrorist threat agents.,2005-04-25,article,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,"Zoonotic diseases and public health; Bacillus and Francisella bacterial research; Yersinia bacterium, plague, ectoparasites research","Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Biodefense,Biodefense; Public health; Database; Infectious disease (medical specialty); Biology; Data science; Disease; Computer science; Medicine; Microbiology; Pathology; Nursing,"Animals; Bacteria; Bacterial Infections; Bioterrorism; Communicable Diseases, Emerging; Databases, Factual; Eukaryota; Fungi; Genetic Engineering; Humans; Mycoses; Protozoan Infections; Virus Diseases; Viruses",None; classification; epidemiology; None; epidemiology; None; classification; classification; None; None; epidemiology; epidemiology; epidemiology; classification,10.1186/1471-2180-5-19
10.1128/jvi.75.3.1205-1210.2001,The Future of Smallpox Vaccination: is MVA the key?,2005-03-01,editorial,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Smallpox vaccine; Smallpox virus; Biological Warfare; Variola virus,Smallpox; Vaccination; Vaccinia; Smallpox vaccine; Virology; Smallpox virus; Biological warfare; Immunization; Medicine; Disease; Variola virus; Immunology; Biology; Immune system; Toxicology; Biochemistry; Pathology; Gene; Recombinant DNA,,,10.1186/1476-9433-4-2
10.1128/jvi.75.3.1205-1210.2001,Virus detection and identification using random multiplex (RT)-PCR with 3'-locked random primers,2007-06-28,article,Animal Virus Infections Studies,Animal Science and Zoology,Life Sciences,Animal Virus Infections Studies; Viral gastroenteritis research and epidemiology; Viral Infections and Immunology Research,Agricultural and Biological Sciences; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Primer (cosmetics); In silico PCR; Multiplex,Biology; Virology; Primer (cosmetics); Virus; Multiplex polymerase chain reaction; In silico PCR; Multiplex; Nucleic acid; Genome; Polymerase chain reaction; Molecular biology; Gene; Genetics; Chemistry; Organic chemistry,"Adenoviridae; Adenoviridae; DNA Primers; Reverse Transcriptase Polymerase Chain Reaction; Adenoviridae; Adenoviridae; DNA Primers; DNA, Viral; DNA, Viral; DNA, Viral; Humans; Reverse Transcriptase Polymerase Chain Reaction; Sensitivity and Specificity; Virus Diseases; Virus Diseases; Virus Diseases",classification; isolation & purification; genetics; methods; None; genetics; None; None; genetics; analysis; None; None; None; None; diagnosis; virology,10.1186/1743-422x-4-65
10.1128/jvi.75.3.1205-1210.2001,"In vitro host range, multiplication and virion forms of recombinant viruses obtained from co-infection in vitro with a vaccinia-vectored influenza vaccine and a naturally occurring cowpox virus isolate",2009-05-12,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Virus-based gene therapy research; Immunotherapy and Immune Responses,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Cowpox virus; Cowpox; Poxviridae; Orthopoxvirus,Biology; Virology; Cowpox virus; Vaccinia; Cowpox; Virus; Poxviridae; Orthopoxvirus; Transgene; Recombinant DNA; Gene; Genetics,"Influenza Vaccines; Orthomyxoviridae; Recombination, Genetic; Vaccinia virus; Virus Replication; Animals; Cell Line; Chlorocebus aethiops; Cowpox virus; Cowpox virus; Cowpox virus; Genomic Instability; Humans; Influenza Vaccines; Orthomyxoviridae; Rats; Vaccinia virus; Vaccinia virus",genetics; genetics; None; genetics; None; None; None; None; None; physiology; genetics; None; None; None; None; None; None; physiology,10.1186/1743-422x-6-55
10.1128/jvi.75.3.1205-1210.2001,"Challenges for Australia's Bio/Nanopharma Policies: trade deals, public goods and reference pricing in sustainable industrial renewal",2007-06-01,article,Biotechnology and Related Fields,"Public Health, Environmental and Occupational Health",Health Sciences,Biotechnology and Related Fields; Intellectual Property and Patents; Pharmaceutical Economics and Policy,"Medicine; Business, Management and Accounting; Economics, Econometrics and Finance",Health Sciences; Social Sciences; Social Sciences,,Context (archaeology); Business; Intellectual property; Sustainability; Pharmaceutical industry; Government (linguistics); Legislation; Public economics; Public policy; Economics; Economic growth; Biotechnology; Paleontology; Ecology; Linguistics; Philosophy; Computer science; Political science; Law; Biology; Operating system,,,10.1186/1743-8462-4-9
10.1128/jvi.75.3.1205-1210.2001,Between Scylla and Charybdis: reconciling competing data management demands in the life sciences,2016-05-17,article,Ethics in Clinical Research,"Public Health, Environmental and Occupational Health",Health Sciences,Ethics in Clinical Research; Scientific Computing and Data Management; Research Data Management Practices,Medicine; Decision Sciences; Computer Science,Health Sciences; Social Sciences; Physical Sciences,Data Sharing; Philosophy of medicine; Data governance,Data sharing; Philosophy of medicine; Engineering ethics; Duty; Data management; Data science; Public relations; Open data; Data governance; Sociology; Computer science; Internet privacy; Knowledge management; Political science; Business; Data quality; Law; Engineering; World Wide Web; Medicine; Metric (unit); Alternative medicine; Pathology; Marketing; Data mining,"Biological Science Disciplines; Biomedical Research; Bioterrorism; Dual Use Research; Information Dissemination; Moral Obligations; Biological Science Disciplines; Biomedical Research; Dual Use Research; Ethics, Research; Genomics; Genomics; Humans; Policy; Research Personnel; Research Personnel; Social Responsibility",ethics; ethics; None; ethics; None; None; None; None; None; None; ethics; None; None; None; None; ethics; None,10.1186/s12910-016-0112-6
10.1128/jvi.75.3.1205-1210.2001,The dual use of research ethics committees: why professional self-governance falls short in preserving biosecurity,2018-06-05,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Risk Perception and Management; Ethics in Clinical Research,"Biochemistry, Genetics and Molecular Biology; Social Sciences; Medicine",Life Sciences; Social Sciences; Health Sciences,Biosecurity; Philosophy of medicine; Scope (computer science); Professional ethics; Research Ethics; Bioethics,Biosecurity; Philosophy of medicine; German; Scope (computer science); Engineering ethics; Corporate governance; Professional ethics; Political science; Public relations; Research ethics; Bioethics; Sociology; Public administration; Law; Management; Medicine; Engineering; Pathology; Alternative medicine; Economics; Archaeology; Computer science; History; Programming language,"Biomedical Research; Dual Use Research; Ethics Committees, Research; Government Regulation; Research Personnel; Social Control, Informal; Biomedical Research; Biomedical Research; Dual Use Research; Dual Use Research; Ethics, Research; Germany; Humans; Professionalism; Research Personnel",ethics; ethics; None; None; ethics; None; legislation & jurisprudence; None; legislation & jurisprudence; None; None; None; None; None; None,10.1186/s12910-018-0295-0
10.1128/jvi.75.3.1205-1210.2001,Artificially designed pathogens – a diagnostic option for future military deployments,2015-07-08,article,Viral gastroenteritis research and epidemiology,Infectious Diseases,Health Sciences,Viral gastroenteritis research and epidemiology; Bacteriophages and microbial interactions; Viral Infections and Immunology Research,Medicine; Environmental Science; Medicine,Health Sciences; Physical Sciences; Health Sciences,,Software deployment; Risk analysis (engineering); Medicine; Resource (disambiguation); Diagnostic test; Computer science; Software engineering; Computer network; Emergency medicine,,,10.1186/s40779-015-0045-2
10.1128/jvi.75.3.1205-1210.2001,Health Aspects of Bioaerosols,2005-12-22,book-chapter,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Indoor Air Quality and Microbial Exposure,"Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Physical Sciences,Indoor bioaerosol,Indoor bioaerosol; Environmental science; Environmental health; Medicine; Geography; Meteorology,,,10.1201/9781420037302.ch35
10.1128/jvi.75.3.1205-1210.2001,"One Study, Two Paths: The Challenge of Dual-Use Research",2012-06-01,article,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Bacillus and Francisella bacterial research; Animal testing and alternatives,"Medicine; Biochemistry, Genetics and Molecular Biology; Veterinary",Health Sciences; Life Sciences; Health Sciences,Pace,Pace; Political science; Humanity; Influenza A virus subtype H5N1; Public relations; Environmental ethics; Medicine; Law; Virus; Virology; Geography; Philosophy; Geodesy,"Government Regulation; Influenza, Human; Public Policy; Research; Security Measures; Botulinum Toxins; Botulinum Toxins; Federal Government; Humans; Influenza A Virus, H5N1 Subtype; Influenza, Human; Influenza, Human; United States",None; transmission; None; None; None; toxicity; None; None; None; None; virology; None; None,10.1289/ehp.120-a238
10.1128/jvi.75.3.1205-1210.2001,,2010-09-01,paratext,,,,,,,,Biology,,,10.13040/ijpsr.0975-8232.1(8).12-22
10.1128/jvi.75.3.1205-1210.2001,"A Tale of Two Studies: Ethics, Bioterrorism, and the Censorship of Science",2007-01-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Health and Conflict Studies; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine",Life Sciences; Health Sciences; Health Sciences,Research Ethics; Position (finance),Censorship; Government (linguistics); National security; Political science; Research ethics; Public relations; Balance (ability); Position (finance); Public health; Law; Engineering ethics; Psychology; Business; Medicine; Engineering; Philosophy; Linguistics; Nursing; Finance; Neuroscience,Biomedical Research; Bioterrorism; Publishing; Security Measures; Access to Information; Biomedical Research; Bioterrorism; Government Regulation; United States,ethics; prevention & control; None; None; None; None; None; None; None,10.1353/hcr.2007.0046
10.1128/jvi.75.3.1205-1210.2001,Ethical and Regulatory Challenges Posed by Synthetic Biology,2012-09-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; CRISPR and Genetic Engineering; Biotechnology and Related Fields,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biosecurity; Biodefense; Biosafety; Safeguarding; Biological Warfare,Biosecurity; Biodefense; Biosafety; Safeguarding; Political science; Legislature; Biological warfare; Dilemma; Legislation; Engineering ethics; Terrorism; Environmental ethics; Law; Medicine; Biotechnology; Biology; Engineering; Philosophy; Nursing; Epistemology; Pathology,"Biomedical Research; Bioterrorism; Ethics, Research; Government Regulation; Molecular Biology; Synthetic Biology; Animals; Bioethical Issues; Biomedical Research; Biomedical Research; Bioterrorism; Bioterrorism; Humans; Israel; Molecular Biology; Molecular Biology; Moral Obligations; Philosophy; Risk Assessment; Security Measures; Security Measures; Security Measures; Synthetic Biology; Synthetic Biology; United States",None; None; None; None; None; None; None; None; legislation & jurisprudence; ethics; legislation & jurisprudence; ethics; None; None; legislation & jurisprudence; ethics; None; None; None; None; legislation & jurisprudence; ethics; legislation & jurisprudence; ethics; None,10.1353/pbm.2012.0043
10.1128/jvi.75.3.1205-1210.2001,Directed attenuation to enhance vaccine immunity,2021-02-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; vaccines and immunoinformatics approaches; T-cell and B-cell Immunology,"Medicine; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Health Sciences; Life Sciences; Life Sciences,Evasion (ethics); Attenuated vaccine,Immunity; Immune system; Virus; Virology; Innate immune system; Evasion (ethics); Immunology; Acquired immune system; Biology; Attenuated vaccine; Genetics; Gene; Virulence,"Immune Evasion; Immunity, Innate; Vaccines, Attenuated; Viral Vaccines; Virus Diseases; Adaptive Immunity; Animals; Humans; Immune System; Mice; Th1 Cells; Th1 Cells; Th2 Cells; Th2 Cells; Vaccination; Vaccines, Attenuated; Viral Vaccines; Virus Diseases",None; None; immunology; immunology; prevention & control; None; None; None; None; None; None; cytology; None; cytology; None; None; None; None,10.1371/journal.pcbi.1008602
10.1128/jvi.75.3.1205-1210.2001,A New Synthesis for Dual Use Research of Concern,2015-04-14,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Bacillus and Francisella bacterial research,"Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences,,Medicine; Intensive care medicine,Accidents; Biomedical Research; Bioterrorism; Dual Use Research; Public Policy; Safety; Humans; Publishing; Risk Assessment; Terminology as Topic,None; None; None; None; None; None; None; None; None; None,10.1371/journal.pmed.1001813
10.1128/jvi.75.3.1205-1210.2001,Reduced Interleukin-4 Receptor α Expression on CD8+ T Cells Correlates with Higher Quality Anti-Viral Immunity,2013-01-31,article,Immune Cell Function and Interaction,Immunology,Life Sciences,Immune Cell Function and Interaction; T-cell and B-cell Immunology; Poxvirus research and outbreaks,Immunology and Microbiology; Immunology and Microbiology; Immunology and Microbiology,Life Sciences; Life Sciences; Life Sciences,,Biology; Cytotoxic T cell; CD8; Immunity; Immune system; Immunology; Virology; In vitro; Biochemistry,"CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Interleukin-4 Receptor alpha Subunit; Vaccinia; Vaccinia; Vaccinia virus; Animals; CD8-Positive T-Lymphocytes; Female; Gene Expression Regulation; Interferon-gamma; Interferon-gamma; Interferon-gamma; Interleukin-13; Interleukin-13; Interleukin-13; Interleukin-4; Interleukin-4; Interleukin-4; Interleukin-4 Receptor alpha Subunit; Interleukin-4 Receptor alpha Subunit; Lymphocyte Activation; Lymphocyte Activation; Mice; Mice, Knockout; Receptors, Interleukin-13; Receptors, Interleukin-13; Receptors, Interleukin-13; STAT6 Transcription Factor; STAT6 Transcription Factor; STAT6 Transcription Factor; Vaccinia; Vaccinia; Vaccinia virus",metabolism; immunology; metabolism; immunology; metabolism; immunology; None; None; None; None; None; genetics; metabolism; None; genetics; metabolism; None; genetics; metabolism; None; genetics; immunology; None; None; None; genetics; metabolism; None; genetics; metabolism; None; genetics; None; None,10.1371/journal.pone.0055788
10.1128/jvi.75.3.1205-1210.2001,Deficiency in Th2 Cytokine Responses Exacerbate Orthopoxvirus Infection,2015-03-09,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Immunotherapy and Immune Responses,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,Ectromelia virus; CTL*; Orthopoxvirus; Variola virus,Ectromelia virus; Biology; CTL*; Orthopoxvirus; Virology; Virus; Immunology; Interferon; Immune system; Variola virus; Interferon gamma; Cytotoxic T cell; Vaccinia; CD8; Gene; Genetics; In vitro; Recombinant DNA,"Cytokines; Ectromelia virus; Ectromelia, Infectious; Th2 Cells; Viral Proteins; Animals; Cell Line; Cytokines; Cytokines; Disease Susceptibility; Ectromelia virus; Ectromelia virus; Ectromelia virus; Ectromelia, Infectious; Ectromelia, Infectious; Ectromelia, Infectious; Gene Knockdown Techniques; Interferon-gamma; Interferon-gamma; Interferon-gamma; Killer Cells, Natural; Killer Cells, Natural; Mice; Mice, Inbred BALB C; Signal Transduction; Th2 Cells; Viral Proteins; Viral Proteins",genetics; pathogenicity; immunology; metabolism; genetics; None; None; metabolism; None; None; immunology; genetics; None; virology; mortality; None; None; metabolism; genetics; None; immunology; None; None; None; None; None; immunology; None,10.1371/journal.pone.0118685
10.1128/jvi.75.3.1205-1210.2001,Alum Adjuvant Enhances Protection against Respiratory Syncytial Virus but Exacerbates Pulmonary Inflammation by Modulating Multiple Innate and Adaptive Immune Cells,2015-10-15,article,Respiratory viral infections research,Epidemiology,Health Sciences,Respiratory viral infections research; Immune Cell Function and Interaction; Viral gastroenteritis research and epidemiology,Medicine; Immunology and Microbiology; Medicine,Health Sciences; Life Sciences; Health Sciences,Alum,Adjuvant; Immunology; Immune system; Medicine; Alum; Virology; Chemistry; Organic chemistry,"Adaptive Immunity; Alum Compounds; Immunity, Innate; Pneumonia; Respiratory Syncytial Virus Infections; Respiratory Syncytial Viruses; Adaptive Immunity; Adjuvants, Immunologic; Adjuvants, Immunologic; Alum Compounds; Animals; CD4-Positive T-Lymphocytes; CD4-Positive T-Lymphocytes; Enzyme-Linked Immunosorbent Assay; Female; Flow Cytometry; Immunity, Innate; Immunization; Mice; Mice, Inbred BALB C; Mice, Inbred C57BL; Pneumonia; Pneumonia; Pneumonia; Respiratory Syncytial Virus Infections; Respiratory Syncytial Virus Infections; Respiratory Syncytial Virus Infections; Respiratory Syncytial Viruses; T-Lymphocytes, Helper-Inducer; T-Lymphocytes, Helper-Inducer; Viral Vaccines; Viral Vaccines",immunology; administration & dosage; immunology; pathology; prevention & control; immunology; None; None; administration & dosage; None; None; None; immunology; None; None; None; None; None; None; None; None; None; virology; immunology; None; immunology; virology; None; None; immunology; None; therapeutic use,10.1371/journal.pone.0139916
