unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
fao-3f66830ba288d417aab0db0190772812,Highly pathogenic H5 avian influenza in 2016 and early 2017,Publication,2017-01-01,https://openknowledge.fao.org/handle/20.500.14283/I8068EN,"1 - Продукты знаний, Publicaciones, value chains","Birds, Influenza A virus subtype H5N8, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, science and technology, science and technology>natural science, health, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",10.2903/j.efsa.2016.4687
fao-4f5a484a03a0518f00a3d09890a8b07a,Highly pathogenic H5 avian influenza in 2016 and early 2017,Publication,2017-01-01,https://openknowledge.fao.org/handle/20.500.14283/i8068en,"1 - Продукты знаний, CCK_ClimateScience, FAO COFO meeting parameter, FAO Conferences meeting parameter, FAO Council meeting parameter, Publicaciones","Birds, Influenza A virus subtype H5N8, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, science and technology, science and technology>natural science, health, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",10.2903/j.efsa.2016.4687
parliamentofaustria-792a1b3a05cdad1a220eb42d14d5dcb5,R&amp;TA monitoring for the Austrian Parliament,Publication,2022-11-21,https://www.parlament.gv.at/dokument/fachinfos/zukunftsthemen/000_Bericht_gesamt_aktualisiert_November2022.pdf,,"Futures studies, Artificial intelligence, Privacy",ger,"economy, business and finance>economic sector, economy, business and finance, science and technology, economy, business and finance>economic sector>energy and resource",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-eed8687cd0dc8654c5145a612d4fd03d,Artificial life,Publication,2022-11-20,https://www.parlament.gv.at/dokument/fachinfos/zukunftsthemen/023_kuenstliches_leben.pdf,,"Genetics, Science, Branches of science",ger,"science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-bea0b827a76289340a199645a0f9ef33,R&amp;TA monitoring for the Austrian Parliament,Publication,2021-11-08,https://fachinfos.parlament.gv.at/wp-content/uploads/2021/11/000_Bericht_gesamt_aktualisiert_November2021_korr.pdf,,"Technology, Social media, Dystopia",ger,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, economy, business and finance>economic sector>computing and information technology, science and technology, economy, business and finance>economy, economy, business and finance>economic sector>media, politics>government>parliament",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-13d6115bb39af863ce2c4ed0209bcb5a,R&amp;TA monitoring for the Austrian Parliament,Publication,2021-05-17,https://fachinfos.parlament.gv.at/wp-content/uploads/2021/05/000_bericht_gesamt_aktualisiert_Mai2021.pdf,,"Nudge theory, Artificial intelligence, Dystopia",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology, politics>government, economy, business and finance>economic sector>computing and information technology, economy, business and finance>economy, politics",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-7dda240e1805af29350de78806e7e197,R&amp;TA monitoring for the Austrian Parliament,Publication,2020-05-13,https://www.parlament.gv.at/ZUSD/FTA/FTA-Monitoring_Mai2020_gesamt.pdf,,"Nudge theory, Artificial intelligence, Information privacy",ger,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, science and technology, economy, business and finance>economic sector>computing and information technology, health",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-6d73d93987dc0e0384118acc495a96d0,Foresight and Technology Assessment: Monitoring Future Topics for the Austrian Parliament,Publication,2019-12-04,https://www.parlament.gv.at/ZUSD/FTA/FTA-Monitoring_November2019_gesamt.pdf,,"Face detection, Technology, Nudge theory",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology, science and technology>natural science>biology, economy, business and finance>economy, health, economy, business and finance>economic sector>computing and information technology",tabde-d5c66a1587b61e8b39c2be111b3a2c40
itaost-8121437063353e1d0989c3b91bc6c5b9,Foresight and Technology Assessment: Monitoring Future Issues for the Austrian Parliament Report Version: June 2019. Report-No. ITA-AIT-8; Institute of Technology Assessment / Austrian Institute of Technology: Vienna; on behalf of: Parliamentary Directorate.,Publication,2019-06-23,http://epub.oeaw.ac.at/ita/ita-projektberichte/ITA-AIT-8.pdf,,"Nudge theory, Information privacy, Deepfake",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology, science and technology>natural science>biology, economy, business and finance>economic sector>computing and information technology, health, society",tabde-d5c66a1587b61e8b39c2be111b3a2c40
tabde-21195ef029823bab6c2b33f97b3aedee,The potential of algae-based raw materials for truck traffic,Publication,2019-06-01,http://www.tab-beim-bundestag.de/de/pdf/publikationen/berichte/TAB-Arbeitsbericht-ab181.pdf,,"Chemistry, Biomass to liquid, Sustainable Development Goals",ger,"economy, business and finance, science and technology>natural science, environment, science and technology, environment>natural resources, economy, business and finance>economic sector>chemicals, science and technology>natural science>biology, economy, business and finance>economic sector>energy and resource, economy, business and finance>economy, economy, business and finance>economic sector",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-27c7abc4b02d5cdb49c25f96f3366b65,R&amp;TA monitoring for the Austrian Parliament,Publication,2018-11-26,https://www.parlament.gv.at/ZUSD/PDF/FTA_11.pdf,,"Artificial life, CRISPR gene editing, Biology",ger,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, health",tabde-d5c66a1587b61e8b39c2be111b3a2c40
itaost-db06ab04a96f8a52fba1727df782e88d,Foresight and Technology Assessment: Monitoring Future Issues for the Austrian Parliament. Report version: May 2018. Report no. ITA-AIT-6; Institute of Technology Assessment / Austrian Institute of Technology: Vienna; on behalf of: Parliamentary Directorate.,Publication,2018-06-08,http://epub.oeaw.ac.at/ita/ita-projektberichte/ITA-AIT-6.pdf,,"Artificial intelligence, Virtual reality, Augmented reality",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology, economy, business and finance>economic sector>computing and information technology, environment, economy, business and finance>economy",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-329b420ca560ca0dc1699a9d6623b615,R&amp;TA monitoring for the Austrian Parliament,Publication,2018-06-08,https://www.parlament.gv.at/ZUSD/PDF/FTA-Monitoring_Mai2018_fin.pdf,,"Artificial intelligence, Virtual reality, Sustainable Development Goals",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology, science and technology>natural science>biology, economy, business and finance>economic sector>computing and information technology, science and technology>natural science>biology>genetics",tabde-d5c66a1587b61e8b39c2be111b3a2c40
tabde-1129c514a8f9922b5bb95f49b99ad352,Robotics and Assistive Neurotechnology in Nursing - Societal Challenges,Publication,2018-04-01,http://www.tab-beim-bundestag.de/de/pdf/publikationen/berichte/TAB-Arbeitsbericht-ab177.pdf,,"General Data Protection Regulation, Damages, Long-term care insurance in Germany",ger,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>financial and business service, society, society>values, health, science and technology, labour, economy, business and finance>economic sector>financial and business service>insurance, science and technology>social sciences, politics, society>values>ethics",tabde-d5c66a1587b61e8b39c2be111b3a2c40
itaost-37b0e46da51e46893d0270619e07ce77,Foresight and Technology Assessment: Monitoring of future topics for the Austrian Parliament; Report version: November 2017. Report no. ITA-AIT-5; Institute of Technology Assessment / Austrian Institute of Technology: Vienna; on behalf of: Parliamentary Directorate.,Publication,2018-03-23,http://epub.oeaw.ac.at/ita/ita-projektberichte/ITA-AIT-5.pdf,,"Augmented reality, Virtual reality, Hydrogen",ger,"economy, business and finance, science and technology, science and technology>natural science>biology, science and technology>natural science, health, economy, business and finance>economic sector>computing and information technology, economy, business and finance>economic sector, science and technology>natural science>biology>genetics",tabde-d5c66a1587b61e8b39c2be111b3a2c40
parliamentofaustria-b7525a20d835435dd9eeff4df5f8b631,Foresight and Technology Assessment: Monitoring of future issues for the Austrian Parliament,Publication,2018-03-23,https://www.parlament.gv.at/ZUSD/PDF/FTA-Monitoring_November2017_final_230318.pdf,,"Augmented reality, Hydrogen, Organ transplantation",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology, economy, business and finance>economic sector>computing and information technology, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>energy and resource, health",tabde-d5c66a1587b61e8b39c2be111b3a2c40
boellde-53c98abef1d1bbec57892127ff716812,Disputed Nature - Biodiversity and its Convention,Publication,2016-12-03,https://www.boell.de/en/2016/12/05/disputed-nature-biodiversity-and-its-convention,,"Convention on Biological Diversity, Agricultural biodiversity, Climate engineering",eng,"science and technology>natural science>biology, environment, science and technology, environment>nature, science and technology>social sciences, science and technology>natural science>biology>genetics, politics, science and technology>natural science",tabde-d5c66a1587b61e8b39c2be111b3a2c40
tabde-a1f0059920a3b3b24c4f8bb37061f0e1,»White Biotechnology - Innovation Analysis Part II. Status and Perspectives of Industrial Biotechnology: Environmental and Sustainability Potential«,Publication,2016-11-01,http://www.tab-beim-bundestag.de/de/pdf/publikationen/berichte/TAB-Arbeitsbericht-ab169.pdf,,"Nature, Chemistry, Biology",ger,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, lifestyle and leisure>lifestyle>food and drink, science and technology>natural science, economy, business and finance>economic sector>chemicals, economy, business and finance>economic sector>chemicals>organic chemical, lifestyle and leisure>lifestyle>food and drink>organic food, science and technology>natural science>biology, science and technology",tabde-d5c66a1587b61e8b39c2be111b3a2c40
tabde-a1f1286c1eea1877d9e6e07032833493,"&quot;White Biotechnology - Innovation Analysis Part I. Status and Perspectives of Industrial Biotechnology: Processes, Applications, Economic Perspectives&quot;",Publication,2016-11-01,http://www.tab-beim-bundestag.de/de/pdf/publikationen/berichte/TAB-Arbeitsbericht-ab168.pdf,,"Nature, Biology, Chemistry",ger,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, lifestyle and leisure>lifestyle>food and drink, science and technology>natural science, economy, business and finance>economic sector>chemicals, economy, business and finance>economic sector>chemicals>organic chemical, economy, business and finance>economic sector>chemicals>inorganic chemical, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink>organic food, science and technology",tabde-d5c66a1587b61e8b39c2be111b3a2c40
tabde-054220faa51316045cf183c7cd76c6a4,Synthetic Biology,Publication,2015-12-01,https://www.tab-beim-bundestag.de/de/pdf/publikationen/tab-brief/TAB-Brief-046.pdf,,"Biology, Life sciences, Organisms",ger,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions, health",tabde-d5c66a1587b61e8b39c2be111b3a2c40
ukparliament_select-04d8605778c75b0253e2b3663fe86c7f,BNS0009 - Biosecurity and national security,Publication,2020-07-03,https://committees.parliament.uk/writtenevidence/7516/pdf/,National Security Strategy (Joint Committee),"Biosecurity, Health, Psychological resilience",eng,"health>diseases and conditions, health>diseases and conditions>illness, health, science and technology",chatham-7fc9164906c1df3dd7182a1a8b22f63a
fao-4cf21ed91a94c48f40e76a0d74ded618,"Avian influenza vaccine supply chain in Quang Ninh province, Vietnam, 2021",Scholarly article,2023-01-01,https://openknowledge.fao.org/handle/20.500.14283/cc8078en,"1 - Продукты знаний, Publicaciones, value chains","Avian influenza, Influenza A virus subtype H5N1, Influenza",eng,"health>diseases and conditions>communicable disease, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions",10.1017/s1474745615000701
ecdc-7aff2096c67d82946f90cd79bea06709,"Rapid Risk Assessment: Outbreaks of highly pathogenic avian influenza A(H5N8) in Europe – update, 20 November 2014",Publication,2014-11-28,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-outbreaks-highly-pathogenic-avian-influenza-ah5n8-europe,,"Avian influenza, Influenza A virus subtype H5N8, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",10.1017/s1474745615000701
ministrukabinets-e0c52c7149b72a3c8edcfd7c4f4cad35,"17-11-2014-RRA-Influenza, Avian influenza virus-Germany, Netherlands, United Kingdom",Publication,2014-11-28,https://www.zm.gov.lv/public/ck/files/PVD/H5N8-influenza-Europe-rapid-risk-assessment-20-November-2014.pdf,,"Avian influenza, Influenza A virus subtype H5N8, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease, science and technology",10.1017/s1474745615000701
who-c54846549174b12792a9ec2ad3dc1226,"The role of public health organizations in addressing public health problems in Europe: the case of obesity, alcohol and antimicrobial resistance",Publication,2020-05-18,https://apps.who.int/iris/handle/10665/332108,,"Government, Politics, Public sphere",eng,"health, health>diseases and conditions, politics, education, politics>government, education>school, science and technology, environment",10.2900/31986
ecdc-ade6cfa607f97d3ebd3d12c3cb341f46,"Assessment of infection control, hospital hygiene capacity and training needs in the European Union",Publication,2017-09-05,https://www.ecdc.europa.eu/en/publications-data/assessment-infection-control-hospital-hygiene-capacity-and-training-needs,,"Infection control, Nursing, Health care",eng,"health, education, science and technology, education>school, health>diseases and conditions",10.2900/31986
ecdc-6e459b0684f446e57f7a48ad5ff8cd9a,Food- and waterborne diseases and zoonoses - Annual epidemiological report 2014 [2012 data],Publication,2014-11-18,https://www.ecdc.europa.eu/en/publications-data/food-and-waterborne-diseases-and-zoonoses-annual-epidemiological-report-2014-2012,,"Anthrax, Cryptosporidium, Giardiasis",eng,"health>diseases and conditions, health, health>diseases and conditions>illness, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease",10.2900/31986
ecdc-73be056628bd662220c6024eff512a98,External Evaluation of ECDC 2014,Publication,2014-10-08,https://www.ecdc.europa.eu/en/publications-data/external-evaluation-ecdc-2014,,"HIV/AIDS, European Centre for Disease Prevention and Control, Risk management",eng,"health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, science and technology, health>diseases and conditions>communicable disease",10.2900/31986
ecdc-1e794126fcdbdb8a28725a5d00e08084,Measles and rubella elimination: communicating the importance of vaccination,Publication,2014-08-01,https://www.ecdc.europa.eu/en/publications-data/measles-and-rubella-elimination-communicating-importance-vaccination,,"MMR vaccine, Measles, Vaccination",eng,"health>diseases and conditions, health>health treatment, health, health>diseases and conditions>illness, health>health treatment>preventative medicine>vaccines, health>health treatment>preventative medicine, health>diseases and conditions>communicable disease",10.2900/31986
ecdc-b4858e51abfd600bfc6f2ae3f1d2b6cd,Implementing the ECDC Action Plan for Measles and Rubella,Publication,2014-07-29,https://www.ecdc.europa.eu/en/publications-data/implementing-ecdc-action-plan-measles-and-rubella,,"Rubella, MMR vaccine, Measles vaccine",eng,"health>health treatment, health, health>diseases and conditions, health>health treatment>preventative medicine>vaccines, health>health treatment>preventative medicine, science and technology, health>diseases and conditions>communicable disease",10.2900/31986
ecdc-73b482b2eb715d89fc2127a7d3f59ba3,Respiratory tract infections - Annual epidemiological report for 2012-13,Publication,2015-01-15,https://www.ecdc.europa.eu/en/publications-data/respiratory-tract-infections-annual-epidemiological-report-2012-13,,"Avian influenza, Influenza, Influenza A virus subtype H3N2",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease",ecdc-a086bc835ffb08f1c0cd2ede54009b3a
europa-a9668ce81c8ecad43ec51ad50d64a1ec,Eurosurveillance : special edition : emergence of novel influenza A(H7N9) virus. July 2013.,Publication,2013-07-25,https://op.europa.eu/en/publication-detail/-/publication/c2393ed9-e57b-4bf8-8f18-4c5e840fdb0f/language-en/format-PDF,,"Influenza A virus subtype H3N2, Life sciences, Health sciences",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, science and technology>natural science>biology",ecdc-a086bc835ffb08f1c0cd2ede54009b3a
hcspfr-bb3633ddad4278b4199579287b00df34,Update on the conduct to be adopted towards people exposed to avian influenza viruses,Publication,2017-12-21,https://www.hcsp.fr/Explore.cgi/avisrapportsdomaine?clefr=667,,"Influenza A virus subtype H5N8, Influenza, Influenza A virus subtype H5N1",fre,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, science and technology>natural science>biology, science and technology, science and technology>natural science, health",hcspfr-2184f263c83f8debd5ae7d1a8be48362
ecdc-79b61863a5db48ddbfff33e063b7a4f9,"Influenza Virus Characterisation, September 2013",Publication,2013-10-09,https://www.ecdc.europa.eu/en/publications-data/influenza-virus-characterisation-september-2013,,"Microbiology, Influenza A virus subtype H7N9, Influenza A virus subtype H3N2",eng,"science and technology>natural science, health>health treatment, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease, science and technology, health>health treatment>preventative medicine",ecdc-934db6a638c85037e88a4d6eb276d7f3
ecdc-4f9f613324bf4c6c0a82d855ec2ebd06,"Influenza Virus Characterisation, July 2013",Publication,2013-08-02,https://www.ecdc.europa.eu/en/publications-data/influenza-virus-characterisation-july-2013,,"Influenza A virus subtype H7N9, Influenza, Viruses",eng,"science and technology>natural science, health>health treatment, health>diseases and conditions, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>preventative medicine, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics",ecdc-934db6a638c85037e88a4d6eb276d7f3
ecdc-9233073c2223634051f2ec799128c448,"Influenza Virus Characterisation, June 2013",Publication,2013-07-15,https://www.ecdc.europa.eu/en/publications-data/influenza-virus-characterisation-june-2013,,"Influenza A virus subtype H7N9, Influenza A virus subtype H3N2, Influenza A virus",eng,"science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease, science and technology",ecdc-934db6a638c85037e88a4d6eb276d7f3
ecdc-92b6d0eb52a81330291db2ea2bb0700d,"Influenza virus characterisation, May 2013",Publication,2013-06-20,https://www.ecdc.europa.eu/en/publications-data/influenza-virus-characterisation-may-2013,,"Poultry diseases, Viruses, Influenza A virus subtype H7N9",eng,"science and technology>natural science, health>health treatment, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease, science and technology, health>health treatment>preventative medicine",ecdc-934db6a638c85037e88a4d6eb276d7f3
ecdc-a086bc835ffb08f1c0cd2ede54009b3a,"Human infection with a novel avian influenza virus, A(H7N9), China - 2nd update, 8 May 2013",Publication,2013-05-08,https://www.ecdc.europa.eu/en/publications-data/human-infection-novel-avian-influenza-virus-ah7n9-china-2nd-update-8-may-2013,,"Influenza A virus subtype H7N9, Avian influenza, Influenza A virus subtype H5N1",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",ecdc-934db6a638c85037e88a4d6eb276d7f3
govdeptsjapan-c8cce6e050dd05d6193bba07a11ef4ca,Special Ward Infectious Disease Control Section,Publication,2013-04-26,https://www.mhlw.go.jp/file/06-Seisakujouhou-10900000-Kenkoukyoku/0000144504.pdf,,"Zanamivir, Influenza, Oseltamivir",jpn,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine, science and technology>natural science>biology",ecdc-934db6a638c85037e88a4d6eb276d7f3
ecdc-db1eb817c3012efe2762a47b90493a17,"Rapid risk assessment on influenza A(H7N9) China, 12 April 2013",Publication,2013-04-12,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-influenza-ah7n9-china-12-april-2013,,"Influenza A virus subtype H7N9, Avian influenza, Influenza",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>illness, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",ecdc-934db6a638c85037e88a4d6eb276d7f3
globalafsl-c5a28fa5c1d4fa58818de4f3c54b1e83,Animal health and welfare for sustainable livestock systems,Publication,2022-09-30,https://www.livestockdialogue.org/fileadmin/templates/res_livestock/docs/Action_Networks/GASL_Booklet_Health_and_Welfare_30-09-2022_Medium.pdf,,"Food safety, Infection, Agriculture",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>agriculture, health>diseases and conditions, health>diseases and conditions>illness, health",10.4060/i4787e
who-36733ee052965b6d267fb682f6bb6220,A health perspective on the role of the environment in a One Health approach,Publication,2022-07-06,https://apps.who.int/iris/handle/10665/359007,,"Health, Antimicrobial resistance, Heavy metals",rus,"health>diseases and conditions>communicable disease, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, environment, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink, environment>environmental pollution, science and technology",10.4060/i4787e
who-feaff4beb35357bb44d450dc7f30ce17,A health perspective on the role of the environment in One Health,Publication,2022-01-01,https://apps.who.int/iris/handle/10665/354574,5. Regional Office for Europe,"Zoonosis, One Health, Antimicrobial resistance",eng,"economy, business and finance, economy, business and finance>economic sector, environment, health, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions, science and technology>natural science>biology, environment>environmental pollution, economy, business and finance>economic sector>chemicals",10.4060/i4787e
fao-6a3a674919e682f194148b0fc78fda75,OECD-FAO Agricultural Outlook 2022-2031,Publication,2022-01-01,https://openknowledge.fao.org/handle/20.500.14283/cc0308fr,"1 - Продукты знаний, Publicaciones, value chains","Meat, Beef, Animal husbandry",fre,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>consumer goods, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology, science and technology>social sciences, lifestyle and leisure>lifestyle>food and drink, economy, business and finance>economic sector>agriculture, economy, business and finance>economic sector>consumer goods>food, science and technology>social sciences>economics",10.4060/i4787e
fao-81d3085dc952131d63ababb51cb3776d,OECD-FAO Agricultural Outlook 2022-2031,Publication,2022-01-01,https://openknowledge.fao.org/handle/20.500.14283/cc0308en,"1 - Продукты знаний, Publicaciones, value chains","Meat, Greenhouse gas emissions, Greenhouse gas",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>consumer goods, lifestyle and leisure, lifestyle and leisure>lifestyle, economy, business and finance>economic sector>agriculture, economy, business and finance>economic sector>consumer goods>food, lifestyle and leisure>lifestyle>food and drink, health",10.4060/i4787e
fao-ebe4450080175fd0ea7f7f5fa1d630f9,Evaluation of FAO/USAID Emerging Pandemic Threats Programme – Phase II (EPT-2),Publication,2021-01-01,https://openknowledge.fao.org/handle/20.500.14283/cb3682en,"1 - Продукты знаний, Publicaciones, value chains","One Health, Avian influenza, Pandemic",eng,"health>diseases and conditions, health>diseases and conditions>illness, health, health>diseases and conditions>communicable disease",10.4060/i4787e
govdeptsspain-19304e3be1c808e0dba58fcc498619db,"Theories of the origin of Sars-cov-2, keys and unknowns of an emerging disease",Publication,2020-09-16,https://www.mscbs.gob.es/biblioPublic/publicaciones/recursos_propios/resp/revista_cdrom/VOL94/C_ESPECIALES/RS94C_202009116.pdf,,"Virus, Severe acute respiratory syndrome coronavirus 2, Mutation",spa,"health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions",10.4060/i4787e
idrc-e8015db1c02cfec33b7401f73d5105b2,Newcastle disease - disease monograph series - 01,Publication,2019-11-06,https://idl-bnc-idrc.dspacedirect.org/handle/10625/58254,,"Medical specialties, Health, Microbiology",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, health>diseases and conditions",10.4060/i4787e
chatham-3d2d81a6396181cd5bccb994843ed286,Delivering Sustainable Food and Land Use Systems: The Role of International Trade,Publication,2019-09-20,https://www.chathamhouse.org/2019/09/delivering-sustainable-food-and-land-use-systems-role-international-trade,,"Climate change mitigation, Trade, Greenhouse gas",eng,"economy, business and finance, environment, science and technology, health, politics, economy, business and finance>economic sector, economy, business and finance>economic sector>agriculture, environment>natural resources, economy, business and finance>economy, science and technology>social sciences",10.4060/i4787e
fao-bce78814c66b8bdc94b4700616b36903,The contribution of biodiversity for food and agriculture to the resilience of production systems,Publication,2019-01-01,https://openknowledge.fao.org/handle/20.500.14283/CA5008EN,"1 - Продукты знаний, Publicaciones, value chains","Ecological resilience, Biodiversity, Agroforestry",eng,"economy, business and finance>economic sector>agriculture, economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, environment, lifestyle and leisure>lifestyle>food and drink",10.4060/i4787e
oieint-cafe89813cc9e6ea9222ee1f6240cc48,Joint FAO-OIE Evaluation of the Global Framework for Transboundary Animal Diseases (GF-TADs),Publication,2018-10-01,https://doc.oie.int/dyn/portal/index.xhtml?page=alo&aloId=40365,,"Food and Agriculture Organization, One Health, Evaluation",eng,"health>diseases and conditions, health, science and technology",10.4060/i4787e
fao-443a447d2aa3216608978652e3a80507,Joint FAO-OIE Evaluation of the Global Framework for Transboundary Animal Diseases,Publication,2018-01-01,https://openknowledge.fao.org/handle/20.500.14283/ca1957en,"1 - Продукты знаний, value chains, Технические документы и отчеты по проектам","One Health, Food and Agriculture Organization, Governance",eng,"health>health treatment, health>diseases and conditions, health, science and technology, health>health treatment>medicine",10.4060/i4787e
fao-a1cc36d6219b4d734dd8f6082aac4059,"Regulating Labour and Safety Standards in the Agriculture, Forestry and Fisheries Sectors",Publication,2018-01-01,https://openknowledge.fao.org/handle/20.500.14283/CA0018EN,"1 - Продукты знаний, Publicaciones, value chains","Labour law, International Labour Organization, Occupational safety and health",eng,"economy, business and finance, economy, business and finance>economic sector, labour>labour relations, labour>labour relations>collective contract, lifestyle and leisure, lifestyle and leisure>lifestyle, labour, labour>employment, labour>employment legislation, economy, business and finance>economic sector>agriculture, labour>labour relations>collective contract>contract issue-wages, lifestyle and leisure>lifestyle>food and drink",10.4060/i4787e
ebase-92c7d7b30bb4c24a151a56ae62a48ed4,Animal Health in Development – It’s Role for Poverty Reduction and Human Welfare,Publication,2017-03-01,https://eba.se/rapporter/animal-health-in-development-its-role-for-poverty-reduction-and-human-welfare/5387/,,"Zoonosis, World Organisation for Animal Health, Food security",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>agriculture, health>diseases and conditions, health, health>diseases and conditions>illness",10.4060/i4787e
fao-353531ff645eb5fe589b37096210770e,"Impact of climate change on animal diseases, trade and food security in the REU region",Publication,2017-01-01,https://openknowledge.fao.org/handle/20.500.14283/MU348R,"2 - Совещания, value chains, Документы совещаний","CountrySTAT, World Trade Organization, Parasitism",rus,"science and technology>natural science, economy, business and finance, health, science and technology>natural science>biology, environment, science and technology, economy, business and finance>economic sector, weather",10.4060/i4787e
