unique_identifier,title,document_type,published_on,document_url,source_specific_tags,top_topics,languages,document_theme,first_order_unique_identifier
sipri-d86d025b9d74bdd897408adab121f8e4,Managing technology transfers under the Biological and Toxin Weapons Convention,Publication,2012-09-01,https://www.sipri.org/publications/2012/eu-non-proliferation-papers/managing-technology-transfers-under-biological-and-toxin-weapons-convention,,"International relations, Human activities, Dual-use technology",eng,"science and technology>natural science, science and technology>natural science>biology, politics, health, science and technology, politics>international relations, politics>international relations>diplomacy",sipri-30fac355d30c482a94da1942d7253ec7
easacbe-09e287fe04c193c161dfb1d0647fd110,"Genome Editing: Scientific opportunities, public interests, and policy options in the EU",Publication,2017-03-16,https://easac.eu/publications/details/genome-editing-scientific-opportunities-public-interests-and-policy-options-in-the-eu/,,"Cas9, Guide RNA, Genome editing",eng,"health, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions",10.2788/29424
easacbe-32e7c38d9e3e5488d36ca577108f2e54,"Genome Editing: Scientific opportunities, public interests, and policy options in the EU",Publication,2017-03-16,https://easac.eu/publications/details/genome-editing-scientific-opportunities-public-interests-and-policy-options-in-the-eu,,"Cas9, Guide RNA, Genome editing",eng,"health, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions",10.2788/29424
vttfi-8f72fe3fe84b80c3d5f3cb845541ca13,Synthetic biology as an enabler of sustainable bioeconomy: A roadmap for Finland,Publication,2017-01-01,https://cris.vtt.fi/en/publications/synthetic-biology-as-an-enabler-of-sustainable-bioeconomy-a-roadm,,"Methane, Photosynthesis, Gene",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology>natural science, economy, business and finance>economic sector>chemicals>organic chemical, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>chemicals, science and technology, economy, business and finance>economic sector>energy and resource",10.2788/29424
vttfi-ff3ea36c00571e8823320ab678ea1847,Synthetic biology as an enabler of a sustainable bioeconomy: A roadmap for Finland,Publication,2017-01-01,https://cris.vtt.fi/en/publications/synteettinen-biologia-kest%C3%A4v%C3%A4n-biotalouden-mahdollistajana-tiekar,,"Synthetic biology, Biofuel, Bioeconomy",fin,"economy, business and finance>economic sector>chemicals>organic chemical, economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>chemicals, economy, business and finance>economic sector>energy and resource, science and technology, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics",10.2788/29424
rathenau-5e4e857b6e367981ba95554b2531bb9e,Challenges for the European governance of synthetic biology for human health,Scholarly article,2014-04-03,https://www.rathenau.nl/nl/digitalisering/challenges-european-governance-synthetic-biology-human-health,,"Clinical trial, Governance, Research",eng,"science and technology>social sciences, science and technology>natural science, society, society>values, science and technology>natural science>biology, science and technology, science and technology>natural science>biology>genetics, health, society>values>ethics, science and technology>social sciences>philosophy",10.2788/29424
royalirishacademy-43072a938177de317a8bb0fdd23e800c,Planting the future: opportunities and challenges for using crop genetic improvement technologies for sustainable agriculture: a report of the EASAC,Transcript,2013-06-22,https://www.ria.ie/assets/uploads/2024/06/easac-planting-the-future-full-report-2.pdf,,"Agriculture, Genetically modified crops, European Academies' Science Advisory Council",eng,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, economy, business and finance>economic sector>agriculture, science and technology>natural science>biology>genetics, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink, science and technology, health",10.2788/29424
easacbe-a1ba152de51195432fb4fa0ce02abe11,Planting the future: opportunities and challenges for using crop genetic improvement technologies for sustainable agriculture,Publication,2013-06-18,https://easac.eu/publications/details/planting-the-future-opportunities-and-challenges-for-using-crop-genetic-improvement-technologies-for-sustainable-agriculture/,,"European Academies' Science Advisory Council, Agriculture, Genetically modified crops",eng,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, economy, business and finance>economic sector>agriculture, science and technology>natural science>biology>genetics, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink, science and technology",10.2788/29424
easacbe-668545b2a2f8b4610642053b42c9bfb5,Planting the future: opportunities and challenges for using crop genetic improvement technologies for sustainable agriculture,Publication,2013-06-18,https://easac.eu/publications/details/planting-the-future-opportunities-and-challenges-for-using-crop-genetic-improvement-technologies-for-sustainable-agriculture,,"European Academies' Science Advisory Council, Agriculture, Genetically modified crops",eng,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, economy, business and finance>economic sector>agriculture, science and technology>natural science>biology>genetics, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink, science and technology",10.2788/29424
rathenau-75c9b8513fb6620eab5b49048dc5b5c1,Politics about life,Publication,2013-01-17,https://www.rathenau.nl/nl/gezondheid/politiek-over-leven,,"Synthetic biology, Technology, Life",dut,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>computing and information technology, health, politics",10.2788/29424
opecst-1b199d29e9786ce2c4905f0a657689c1,Stakes of synthetic biology,Publication,2012-02-15,https://www.assemblee-nationale.fr/13/rap-off/i4354.asp,,"DNA sequencing, Synthetic biology, Science",fre,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, health, economy, business and finance>economic sector>computing and information technology, economy, business and finance>economic sector>chemicals, health>diseases and conditions",10.2788/29424
tabde-038871ba38ae977309b1af4bc49cdab2,"Hope-, Hype- and Fear-Technologies",Publication,2011-10-01,https://www.tab-beim-bundestag.de/de/pdf/publikationen/tab-brief/TAB-Brief-039-02.pdf,,"Nanotechnology, Climate change, Synthetic biology",eng,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, science and technology>technology and engineering, science and technology>technology and engineering>micro science, science and technology, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology>technology and engineering>micro science>nanotechnology, science and technology>natural science>physics, economy, business and finance>economic sector>computing and information technology, lifestyle and leisure>lifestyle>food and drink",10.2788/29424
easacbe-0901ed63653420e177ed544df4443fc1,Impact of Engineered Nanomaterials on Health: Considerations for Benefit-Risk Assessment,Publication,2011-09-15,https://easac.eu/publications/details/impact-of-engineered-nanomaterials-on-health-considerations-for-benefit-risk-assessment/,,"Nanotechnology, Nanotoxicology, European Academies' Science Advisory Council",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>chemicals, science and technology, health",10.2788/29424
easacbe-f95318388efd28f65d43b350f8ad3eba,Impact of Engineered Nanomaterials on Health: Considerations for Benefit-Risk Assessment,Publication,2011-09-15,https://easac.eu/publications/details/impact-of-engineered-nanomaterials-on-health-considerations-for-benefit-risk-assessment,,"Nanotechnology, Nanotoxicology, European Academies' Science Advisory Council",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>chemicals, science and technology, health",10.2788/29424
tabde-ae2c65e74103d9adb39f6d60e2e38044,"Hope, Hype and Fear Technologies",Publication,2011-09-01,https://www.tab-beim-bundestag.de/de/pdf/publikationen/tab-brief/TAB-Brief-039.pdf,,"Nanotechnology, Petition, Climate engineering",ger,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, science and technology, science and technology>natural science>biology, economy, business and finance>economic sector>energy and resource, lifestyle and leisure>lifestyle>food and drink, economy, business and finance>economic sector>computing and information technology, economy, business and finance>economic sector>media",10.2788/29424
rathenau-51f68254a5eaf1ec643a3206264cca57,Constructing Life,Publication,2007-06-01,https://www.rathenau.nl/en/digitalisering/constructing-life,,"Science, Ethics, Organism",eng,"science and technology>natural science>biology, science and technology, society, science and technology>natural science>biology>genetics, science and technology>natural science, society>values",10.2788/29424
rathenau-d77c4050d9d3d9893371b92c1cca66f1,Leven Maken,Publication,2007-06-01,https://www.rathenau.nl/nl/digitalisering/leven-maken,,"Synthetic biology, Governance, Sustainability",eng,"science and technology>natural science>biology, science and technology, society, science and technology>natural science>biology>genetics, science and technology>natural science, society>values",10.2788/29424
rathenau-ed3f9ec09b8d47f6ec8e8c23307a0918,No debate without an audience,Publication,2013-01-17,https://www.rathenau.nl/nl/gezondheid/geen-debat-zonder-publiek,,"Synthetic biology, Science, United States",dut,"science and technology>natural science>biology, science and technology, education, politics, science and technology>natural science, society, religion and belief",10.2875/590512
unenvironment-91eb15f87ba02c57897aa82dd380cd4c,An Analysis of Earth System Approach to the Global Pact for the Environment - International Environmental Law-making and Diplomacy Review 2019 Chapter 4,Publication,2020-11-20,https://wedocs.unep.org/20.500.11822/34372,,"Planetary boundaries, Sustainability, Anthropocene",eng,"environment>natural resources, environment, environment>nature, environment>natural resources>water, environment>nature>ecosystem, politics, science and technology",unitednations-df6aacade289d5c9a1c103b43c1b211c
unenvironment-cdda4f7ab5bf6ee94c80e6b78ee4a8f9,International Environmental Law-making and Diplomacy Review 2019. UNEP Course Series 19,Publication,2020-11-19,https://wedocs.unep.org/20.500.11822/34356,,"Sustainability, Sustainable Development Goals, United Nations Environment Programme",eng,"environment, environment>environmental pollution, science and technology, politics, politics>fundamental rights, environment>nature",unitednations-df6aacade289d5c9a1c103b43c1b211c
unitednations-4e254edac53ee6c8c6907a1698999c7d,Bibliographie de la Cour internationale de justice.Bibliography of the International Court of Justice. 2010-2013,Publication,2019-01-01,https://digitallibrary.un.org/record/3840841?ln=en,"BIBLIOGRAPHIES, INTERNATIONAL COURTS, INTERNATIONAL JURISDICTION","Pedra Branca, Singapore, International Court of Justice, Corfu Channel case",eng,"crime, law and justice, crime, law and justice>judiciary>court>trial (court), crime, law and justice>judiciary>court, crime, law and justice>law, crime, law and justice>law>international law, crime, law and justice>judiciary, crime, law and justice>judiciary>court>trial (court)>litigation, politics, conflicts, war and peace",unitednations-df6aacade289d5c9a1c103b43c1b211c
unenvironment-8afc08c66cfd4249e1f4a0af8f8557d7,"Connecting the dots: biodiversity, adaptation, food security and livelihoods",Publication,2016-10-11,https://wedocs.unep.org/20.500.11822/7945,,"Poverty, Food, Climate change adaptation",eng,"economy, business and finance>economic sector>agriculture, economy, business and finance, economy, business and finance>economic sector, environment>natural resources, lifestyle and leisure, lifestyle and leisure>lifestyle, lifestyle and leisure>lifestyle>food and drink, environment, environment>natural resources>water, environment>nature",unitednations-df6aacade289d5c9a1c103b43c1b211c
unitednations-3a89ef34e39ee93b39ae3026d1c8ae0f,"Green economy and good governance for sustainable development :opportunities, promises and concerns /",Publication,2012-01-01,https://digitallibrary.un.org/record/731123?ln=en,"ECONOMIC DEVELOPMENT, ENVIRONMENTAL ASPECTS, ENVIRONMENTAL POLICY, GOVERNANCE, SUSTAINABLE DEVELOPMENT","Sustainability, Sustainable development, Reducing emissions from deforestation and forest degradation",eng,"environment, environment>natural resources>water, environment>natural resources, science and technology, education",unitednations-df6aacade289d5c9a1c103b43c1b211c
cgiar-d19b430b5960b28e3ac8b0a82020d317,Wild relatives of crops: A handbook for in situ conservation,Publication,2019-10-15,https://hdl.handle.net/10568/105127,"Bioversity Books, Bioversity International, CGIAR research centers","Rice, Agriculture, Biodiversity",spa,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, science and technology>natural science>biology>genetics, environment>nature, environment, science and technology, environment>conservation",10.2800/6160
cgiar-b94f8ab9791b3ecf55f9cb642b1cbce3,Spore 147: Food aid - Heading off emergencies,Periodical,2018-01-12,https://hdl.handle.net/10568/90052,"CTA Spore, CTA Spore (English), Non-CGIAR communities, Technical Centre for Agricultural and Rural Cooperation (CTA) - archive","Agricultural biodiversity, Aid, World Food Programme",eng,"economy, business and finance>economic sector>agriculture, economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>consumer goods, lifestyle and leisure>lifestyle>food and drink, lifestyle and leisure, lifestyle and leisure>lifestyle, lifestyle and leisure>lifestyle>food and drink>organic food, economy, business and finance>economic sector>consumer goods>food",10.2800/6160
unenvironment-7f7e3e69883b9d3444df356f2e41448c,International Environmental Law-making and Diplomacy Review 2011,Publication,2016-10-28,https://wedocs.unep.org/20.500.11822/9981,,"Convention on Biological Diversity, Treaty, Nagoya Protocol",eng,"crime, law and justice, crime, law and justice>law, politics>international relations, politics>international relations>diplomacy, environment, environment>environmental pollution, environment>nature, science and technology, politics>international relations>diplomacy>treaty, crime, law and justice>law>international law, politics",10.2800/6160
governmentofmoldova-2819cb49b6240af255640a221e4f144a,UNDP-GEF / MSP REPUBLIC OF MOLDOVA Strengthening the institutional capacities and representativeness of the System of protected areas in the Republic of Moldova,Publication,2013-06-29,http://old.mediu.gov.md/images/Ghid%20pentru%20Managementul%20coservarii%20in%20AP%20din%20RM_pdf%20mic.pdf,,,rum,,10.2800/6160
ipbes-648ab17975c8b966350e65d18fcbf94f,UNEP/IPBES.MI/1/INF/13 Options paper for the involvement of civil society organizations in an intergovernmental platform on biodiversity and ecosystem services,Publication,2011-09-29,https://www.ipbes.net/system/tdf/downloads/UNEP_IPBES.MI_1_INF_13_EN.pdf?file=1&type=node&id=14216,,"Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services, Human activities, Politics",eng,"environment, society, politics, science and technology, environment>nature, society>values",10.2800/6160
ipbes-fb47723e010bfc8c8023d5916bf1efef,Options paper for the involvement of civil society organizations in an intergovernmental platform on biodiversity and ecosystem services,Publication,2011-09-29,https://ipbes.net/document-library-catalogue/unepipbesmi1inf13,,"Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services, Human activities, Politics",eng,"environment, society, politics, science and technology, environment>nature, society>values",10.2800/6160
iucn-0db54a7f4c7bd104a399f24c22f6afa7,"The status and distribution of freshwater biodiversity in the Western Ghats, India",Publication,2011-01-01,https://portals.iucn.org/library/node/9945,,"Nature, International Union for Conservation of Nature, IUCN Red List",eng,"lifestyle and leisure>leisure, lifestyle and leisure, lifestyle and leisure>leisure>recreational activities, science and technology, environment>natural resources>water, environment, environment>natural resources, environment>nature, lifestyle and leisure>leisure>recreational activities>fishing, science and technology>social sciences",10.2800/6160
iucn-efe984302bc28f7924898c2e7d4726b9,The status and distribution of freshwater biodiversity in the Eastern Himalaya,Publication,2010-01-01,https://portals.iucn.org/library/node/9767,,"IUCN Red List, International Union for Conservation of Nature, Biodiversity",eng,"lifestyle and leisure>leisure, lifestyle and leisure, lifestyle and leisure>leisure>recreational activities, environment>natural resources>water, environment, environment>natural resources, environment>nature, lifestyle and leisure>leisure>recreational activities>fishing, environment>natural resources>water>rivers, environment>nature>ecosystem",10.2800/6160
iucn-873a990b0829cbfe77c09954cf2aedc8,Conservation for a new era (Japanese version),Publication,2009-01-01,https://portals.iucn.org/library/node/9719,,,eng,,10.2800/6160
rathenau-95aaa62528e4f5909c0fee0f2d2fc1fc,SynBio Politics,Publication,2013-01-07,https://www.rathenau.nl/en/gezondheid/synbio-politics,,"Synthetic biology, Biosecurity, Xenobiology",eng,"lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, politics, lifestyle and leisure>lifestyle>food and drink",rathenau-51f68254a5eaf1ec643a3206264cca57
wilsoncenter-19fbbd381c6668f9890563efe58db0e4,Trends in American & European Press Coverage of Synthetic Biology,Publication,2010-03-12,https://www.wilsoncenter.org/publication/trends-american-european-press-coverage-synthetic-biology,,"Culture, Human activities, United States",eng,"arts, culture and entertainment, science and technology>natural science, science and technology>natural science>biology, science and technology, arts, culture and entertainment>mass media, science and technology>natural science>biology>genetics, arts, culture and entertainment>mass media>newspaper",rathenau-51f68254a5eaf1ec643a3206264cca57
ukparliament-4d32024f4a95a3a8908acdd6dc25c198,"Synthetic biology, January 2008",Publication,2008-01-16,https://post.parliament.uk/research-briefings/post-pn-298/,,"Organism, Science, Research",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology, science and technology>natural science>biology>genetics, education, health, health>diseases and conditions>communicable disease>virus disease",rathenau-51f68254a5eaf1ec643a3206264cca57
rathenau-29a9158745316fcaf2f4715add567217,Welcome to the babyshower,Publication,2025-02-04,https://www.rathenau.nl/en/health/welcome-babyshower,,"Technology, Governance, Innovation",eng,"science and technology>natural science, society>values, science and technology, science and technology>natural science>biology, society, society>values>ethics, politics, health",rathenau-d77c4050d9d3d9893371b92c1cca66f1
rathenau-af32a0654fcce7a62f3de3bde1582930,Welcome to the baby shower,Publication,2024-12-12,https://www.rathenau.nl/nl/gezondheid/welkom-op-de-babyshower,,"Research, Public-benefit nonprofit corporation, Synthetic biology",dut,"arts, culture and entertainment, science and technology>natural science, science and technology>social sciences, science and technology, science and technology>natural science>biology, arts, culture and entertainment>culture>language, science and technology>social sciences>psychology, arts, culture and entertainment>culture",rathenau-d77c4050d9d3d9893371b92c1cca66f1
rathenau-41515f649ea0feeb020c4bf7d3d1ff01,Modern biotechnology in the Netherlands,Publication,2016-11-01,https://www.rathenau.nl/nl/gezondheid/moderne-biotechnologie-nederland,,"Biotechnology, Genetic engineering, Science",dut,"science and technology>natural science>biology, science and technology, health, science and technology>natural science, science and technology>natural science>biology>genetics, environment",rathenau-d77c4050d9d3d9893371b92c1cca66f1
gezondheidsraad-00b656aba0da513991e0b010695b80d4,Trendanalyse biotechnology 2016,Clinical guidance,2016-06-14,https://www.gezondheidsraad.nl/documenten/adviezen/2016/06/14/trendanalyse-biotechnologie-2016,,,dut,"economy, business and finance>economic sector, economy, business and finance, economy, business and finance>economic sector>computing and information technology, economy, business and finance>economic sector>computing and information technology>software",rathenau-d77c4050d9d3d9893371b92c1cca66f1
rathenau-86a5c1afd09dc50ae272555464ecccc9,To the core of the bio-economy,Publication,2011-03-10,https://www.rathenau.nl/nl/kennis-voor-transities/naar-de-kern-van-de-bio-economie,,"Biomass, Nature, Biogas",dut,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, economy, business and finance>economic sector>energy and resource, environment, science and technology, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink, economy, business and finance>economic sector>agriculture, economy, business and finance>economy",rathenau-d77c4050d9d3d9893371b92c1cca66f1
rathenau-b54039f2034b5b3f902db1955be8ff1e,Getting to the Core of the Bio-Economy,Publication,2011-03-10,https://www.rathenau.nl/en/kennis-voor-transities/getting-core-bio-economy,,"Nature, Biogas, Economics",dut,"economy, business and finance, economy, business and finance>economic sector, lifestyle and leisure, lifestyle and leisure>lifestyle, science and technology>natural science, economy, business and finance>economic sector>energy and resource, environment, science and technology, science and technology>natural science>biology, lifestyle and leisure>lifestyle>food and drink, economy, business and finance>economic sector>agriculture, economy, business and finance>economy",rathenau-d77c4050d9d3d9893371b92c1cca66f1
rathenau-4fe6336290e77fcfb9ae2f6b385870eb,Living as a kit,Publication,2009-10-01,https://www.rathenau.nl/nl/digitalisering/leven-als-bouwpakket,,"Free will, Technology, Ethics",dut,"science and technology>natural science, science and technology>social sciences, science and technology, science and technology>natural science>biology, health, science and technology>social sciences>philosophy, science and technology>social sciences>psychology",rathenau-d77c4050d9d3d9893371b92c1cca66f1
10.25646/12213.2,Infectious Epidemiological Yearbook of Notifiable Diseases for 2022,Clinical guidance,2024-07-18,http://edoc.rki.de/176904/11825.2,"Article, DDC 610, Fortlaufende Veröffentlichungen, Infektionsepidemiologische Jahrbücher, Open Access Set, Primus Set, textPublication","Notifiable disease, Antimicrobial resistance, Acinetobacter",ger,"health>diseases and conditions>communicable disease, health>diseases and conditions, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health",10.25646/12213.2
10.2861/620590,Innovative technologies shaping the 2040 battlefield.,Publication,2021-11-04,https://op.europa.eu/en/publication-detail/-/publication/aa142c6b-518d-11ec-91ac-01aa75ed71a1/language-en/format-PDF,,"Artificial intelligence, European Union, Anti-satellite weapon",eng,"economy, business and finance, economy, business and finance>economic sector, politics, politics>government, politics>government>defence, politics>government>defence>military equipment, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, economy, business and finance>economic sector>computing and information technology, politics>government>defence>military equipment>military weaponry",10.2861/620590
10.2903/j.efsa.2019.5664,Avian influenza overview November 2018 – February 2019,Publication,2019-03-28,https://www.efsa.europa.eu/en/efsajournal/pub/5664,,"Avian influenza, Influenza A virus subtype H7N9, Influenza A virus subtype H5N1",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, science and technology",10.2903/j.efsa.2016.4687
10.2903/j.efsa.2018.5573,Avian influenza overview August – November 2018,Publication,2018-12-20,https://www.efsa.europa.eu/en/efsajournal/pub/5573,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H5N8",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology, science and technology>natural science>biology>genetics",10.2903/j.efsa.2016.4687
10.2903/j.efsa.2017.4991,Avian influenza,Publication,2017-10-16,https://www.efsa.europa.eu/en/efsajournal/pub/4991,,"Avian influenza, Poultry, Influenza A virus subtype H5N2",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science>biology>genetics, health",10.2903/j.efsa.2016.4687
10.2903/j.efsa.2017.4891,Assessment of listing and categorisation of animal diseases within the framework of the Animal Health Law (Regulation (EU) No 2016/429): low pathogenic avian influenza,Publication,2017-07-21,https://www.efsa.europa.eu/en/efsajournal/pub/4891,,"Infection, Zoonosis, Health sciences",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health, science and technology>natural science>biology, health>diseases and conditions>illness",10.2903/j.efsa.2016.4687
10.2791/240743,RIO Country Report 2015: United Kingdom,Publication,2016-07-04,https://publications.jrc.ec.europa.eu/repository/handle/JRC101221,Innovation and growth,"Innovation, Human activities, Policy",eng,"economy, business and finance, economy, business and finance>economy, education, health, society, science and technology",10.2791/240743
10.2900/153940,"Assessment of infection control, hospital hygiene capacity and training needs in the European Union : 2014.",Publication,2017-10-03,https://op.europa.eu/en/publication-detail/-/publication/b902737a-a8b2-11e7-837e-01aa75ed71a1/language-en/format-PDF,,"Nursing, Hospital-acquired infection, European Union",eng,"education>teaching and learning, education, health, education>teaching and learning>examination",10.2900/31986
10.2900/31986,Measles and rubella elimination : communicating the importance of vaccination.,Publication,2015-02-23,https://op.europa.eu/en/publication-detail/-/publication/bb60076a-fd90-4121-97b2-7c64920ff066/language-en/format-PDF,,"Immunology, Health, Clinical medicine",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",10.2900/31986
cset-fa35074ced836206f93ab080d217c1dc,Anticipating Biological Risk: A Toolkit for Strategic Biosecurity Policy | Center for Security and Emerging Technology,Publication,2024-12-01,https://cset.georgetown.edu/publication/anticipating-biological-risk-a-toolkit-for-strategic-biosecurity-policy/,,"Biocontainment, Biosafety, Biosecurity",eng,"economy, business and finance, economy, business and finance>economic sector, health, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions, economy, business and finance>economic sector>computing and information technology",cset-f31757b077187b5dc43845d1a78b406c
cset-89dcfb0f0beea480ded6e8761684330f,Identifying Emerging Technologies in Research | Center for Security and Emerging Technology,Publication,2024-12-01,https://cset.georgetown.edu/publication/identifying-emerging-technologies-in-research/,,"Large language model, Artificial intelligence, Machine learning",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>social sciences, science and technology>social sciences>information science, science and technology, science and technology>natural science>biology, economy, business and finance>economic sector>computing and information technology",cset-f31757b077187b5dc43845d1a78b406c
governmentofcanada-595a04595e4df5e2b9f8cfb351fb0386,Emerging technology snapshot : genetic design and modification of pathogenic microorganisms.: NR16-436/2024E-PDF Publications - Canada.ca,Publication,2024-01-01,http://publications.gc.ca/site/eng/9.934596/publication.html,,"Branches of science, Biology, Health sciences",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, economy, business and finance>economic sector>chemicals, science and technology",cset-f31757b077187b5dc43845d1a78b406c
cset-eef28327924e3f0886edaf46b68340fe,Comment on OSTP RFI 88 FR 60513,Transcript,2023-10-16,https://cset.georgetown.edu/publication/comment-on-ostp-rfi-88fr60513/,,"Risk, Research, Biosecurity",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health, science and technology, health>diseases and conditions>communicable disease>virus disease",cset-f31757b077187b5dc43845d1a78b406c
stateofvirginia-7465f911570050b198b0587a748d2f92,Situation Update 2023-09-22,Publication,2023-09-22,https://www.vdh.virginia.gov/content/uploads/sites/182/2023/09/Situation-Update-2023-09-22.pdf,,"natural disasters, Tropics, Synoptic meteorology and weather",eng,"disaster, accident and emergency incident, disaster, accident and emergency incident>disaster>natural disasters, science and technology>natural science>meteorology, science and technology, science and technology>natural science, weather, disaster, accident and emergency incident>disaster>natural disasters>flood, weather>weather forecast, disaster, accident and emergency incident>disaster",cset-f31757b077187b5dc43845d1a78b406c
govdeptsjapan-53bc6afd9892bae4fe2f8be76944e746,Response to highly pathogenic avian influenza virus A(H5N1) infection,Publication,2023-05-12,https://www.mhlw.go.jp/content/10906000/001096362.pdf,,"Health, Medicine, Animals",jpn,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine",10.25646/12213.2
fao-20e16175fbc387d6f17e28847a2d2b16,Scientific Task Force on Avian Influenza and Wild Birds statement on H5N1 High pathogenicity avian influenza in wild birds - Unprecedented conservation impacts and urgent needs,Publication,2023-01-01,https://openknowledge.fao.org/handle/20.500.14283/cc6936en,"1 - Продукты знаний, value chains, Технические документы и отчеты по проектам","Avian influenza, Influenza A virus subtype H5N1, Disease surveillance",eng,"health>diseases and conditions, health, science and technology, environment",10.25646/12213.2
randcorporation-0c32d667fc6a0f2f98849a9ea781f3d5,Can the Human Body Be a Warfighting Domain?,Publication,2024-01-02,https://www.rand.org/pubs/research_reports/RRA2520-1.html,"Acquisition and Technology Policy Program, RAND National Security Research Division","Biological warfare, Biosafety level, COVID-19",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology",randcorporation-9528b18dddbae0028543790ac9330f60
randcorporation-b2a7cb429acb30602650891070e52ff4,The Problem of Surge Capacity,Blog post,2023-07-10,https://www.rand.org/blog/2023/07/the-problem-of-surge-capacity.html,,"Option (finance), Business, Economy",eng,"disaster, accident and emergency incident, economy, business and finance, economy, business and finance>business information, economy, business and finance>business information>human resources, politics, science and technology, science and technology>social sciences, economy, business and finance>economy, economy, business and finance>business information>human resources>management, science and technology>social sciences>economics, politics>government, disaster, accident and emergency incident>accident and emergency incident",randcorporation-9528b18dddbae0028543790ac9330f60
