core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1371/journal.pone.0188453,Preclinical Studies of the Specific Activity of the Live Culture Vaccine VACD6 against Smallpox and other Orthopoxvirus Infections,2023-01-09,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Rabies epidemiology and control,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Orthopoxvirus; Smallpox vaccine; Monkeypox; Poxviridae; Attenuated vaccine; Variola virus,Orthopoxvirus; Vaccinia; Smallpox vaccine; Medicine; Smallpox; Virology; Vaccination; Monkeypox; Poxviridae; Immunology; Attenuated vaccine; Immunization; Variola virus; Virulence; Immune system; Biology; Recombinant DNA; Biochemistry; Gene,,,10.31631/2073-346-2022-21-6-34-47
10.1371/journal.pone.0188453,A Historical to Future Perspective of Monkeypox Virus and Future Immunotherapeutics,2024-11-06,preprint,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox,Monkeypox; Perspective (graphical); Virology; Biology; Computer science; Artificial intelligence; Biochemistry; Gene; Vaccinia; Recombinant DNA,,,10.32388/gdwpcv
10.1371/journal.pone.0188453,"Insights In Biosafety &amp; Biosecurity 2022/2023: Novel Developments, Current Challenges, and Future Perspectives",2024-01-01,book,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Biosecurity; Biosafety,Biosecurity; Biosafety; Current (fluid); Medicine; Engineering ethics; Engineering; Biotechnology; Biology; Electrical engineering; Pathology,,,10.3389/978-2-8325-4660-4
10.1371/journal.pone.0188453,Advances in Synthetic Biology and Biosafety Governance,2021-04-30,review,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,"CRISPR and Genetic Engineering; Law, AI, and Intellectual Property; Biomedical and Engineering Education","Biochemistry, Genetics and Molecular Biology; Computer Science; Engineering",Life Sciences; Physical Sciences; Physical Sciences,Biosecurity; Biosafety; Synthetic Biology; Unintended consequences,Biosecurity; Biosafety; Synthetic biology; Unintended consequences; Legislature; Coronavirus disease 2019 (COVID-19); Corporate governance; Engineering ethics; Political science; Biology; Biotechnology; Business; Engineering; Law; Computational biology; Infectious disease (medical specialty); Ecology; Medicine; Disease; Finance; Pathology,,,10.3389/fbioe.2021.598087
10.1371/journal.pone.0188453,Dual-Use Quickscan: A Web-Based Tool to Assess the Dual-Use Potential of Life Science Research,2021-12-09,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Zoonotic diseases and public health; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biosecurity; Biological Warfare; Dual purpose,Biosecurity; Dual (grammatical number); Biological warfare; Dual purpose; Web application; Set (abstract data type); Knowledge management; Business; Computer science; Risk analysis (engineering); Data science; Medicine; Engineering; Political science; World Wide Web; Art; Mechanical engineering; Literature; Pathology; Law; Programming language,,,10.3389/fbioe.2021.797076
10.1371/journal.pone.0188453,Function-based classification of hazardous biological sequences: Demonstration of a new paradigm for biohazard assessments,2022-10-07,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infectious Diseases and Gene Expression in Insects; Animal Disease Management and Epidemiology,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Biosafety; Identification; Biosecurity,Biosafety; Function (biology); Hazardous waste; Computer science; Identification (biology); Organism; Metadata; Interoperability; Biosecurity; Standardization; Data science; Engineering; Biology; Biotechnology; World Wide Web; Operating system; Paleontology; Ecology; Botany; Evolutionary biology; Waste management,,,10.3389/fbioe.2022.979497
10.1371/journal.pone.0188453,Safety risks and ethical governance of biomedical applications of synthetic biology,2023-10-24,article,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,"CRISPR and Genetic Engineering; Biomedical and Engineering Education; Science, Research, and Medicine","Biochemistry, Genetics and Molecular Biology; Engineering; Medicine",Life Sciences; Physical Sciences; Health Sciences,Biomedicine; Biosecurity; Biosafety; Synthetic Biology,Biomedicine; Biosecurity; Biosafety; Engineering ethics; Risk analysis (engineering); Corporate governance; Synthetic biology; Political science; Management science; Computer science; Medicine; Engineering; Business; Biotechnology; Biology; Bioinformatics; Finance; Pathology,,,10.3389/fbioe.2023.1292029
10.1371/journal.pone.0188453,Grand challenge in biosafety and biosecurity,2025-01-07,editorial,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research; Zoonotic diseases and public health,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biosafety; Biosecurity; Pandemic,Biosafety; Biosecurity; Influenza A virus subtype H5N1; Political science; Pandemic; Coronavirus disease 2019 (COVID-19); Biotechnology; Medicine; Infectious disease (medical specialty); Virology; Biology; Disease; Virus; Pathology,,,10.3389/fbioe.2024.1538723
10.1371/journal.pone.0188453,Rabbitpox in New Zealand White Rabbits: A Therapeutic Model for Evaluation of Poxvirus Medical Countermeasures Under the FDA Animal Rule,2018-10-05,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Poxviridae; Orthopoxvirus; Variola virus,Smallpox; Poxviridae; Medicine; Orthopoxvirus; Disease; Virology; Immunology; Virus; Vaccination; Variola virus; Vaccinia; Biology; Pathology; Biochemistry; Gene; Recombinant DNA,"Biomarkers; Disease Models, Animal; Medical Countermeasures; Smallpox; Smallpox; Vaccinia virus; Vaccinia virus; Animals; Biomarkers; Humans; Lethal Dose 50; Rabbits; Smallpox; Survival Analysis; United States; United States Food and Drug Administration; Vaccinia virus",analysis; None; None; virology; pathology; isolation & purification; growth & development; None; None; None; None; None; None; None; None; None; None,10.3389/fcimb.2018.00356
10.1371/journal.pone.0188453,A comprehensive review of monkeypox virus and mpox characteristics,2024-03-06,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Novel virus,Monkeypox; Virus; Outbreak; Virology; Biology; Host (biology); Disease; Novel virus; Ecology; Genome; Medicine; Genetics; Gene; Vaccinia; Pathology; Recombinant DNA,Disease Outbreaks; Ecology; Genomics; Humans; Monkeypox virus; Mpox (monkeypox),None; None; None; None; genetics; epidemiology,10.3389/fcimb.2024.1360586
10.1371/journal.pone.0188453,Infectious Disease Threats in the Twenty-First Century: Strengthening the Global Response,2019-03-28,article,Viral Infections and Outbreaks Research,Infectious Diseases,Health Sciences,Viral Infections and Outbreaks Research; Zoonotic diseases and public health; Vaccine Coverage and Hesitancy,Medicine; Medicine; Social Sciences,Health Sciences; Health Sciences; Social Sciences,Global Health; One Health,Public health; Global health; One Health; Population; Outbreak; Development economics; Accountability; Infectious disease (medical specialty); Disease; Business; Economic growth; Political science; Environmental health; Medicine; Economics; Virology; Nursing; Pathology; Law,Communicable Diseases; Global Health; Animals; Communicable Diseases; Humans,epidemiology; None; None; None; None,10.3389/fimmu.2019.00549
10.1371/journal.pone.0188453,The Long Road Toward COVID-19 Herd Immunity: Vaccine Platform Technologies and Mass Immunization Strategies,2020-07-21,review,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Influenza Virus Research Studies; Vaccine Coverage and Hesitancy,Medicine; Medicine; Social Sciences,Health Sciences; Health Sciences; Social Sciences,Herd Immunity; Pandemic; Coronavirus,Herd immunity; Pandemic; Vaccination; Medicine; Population; Immunology; Immunity; Immunization; Coronavirus; Clinical trial; Coronavirus disease 2019 (COVID-19); Intensive care medicine; Virology; Disease; Immune system; Infectious disease (medical specialty); Environmental health; Pathology,"Betacoronavirus; Immunity, Herd; Mass Vaccination; Pandemics; Viral Vaccines; Animals; COVID-19; COVID-19 Vaccines; Coronavirus Infections; Disease Models, Animal; Humans; Pneumonia, Viral; SARS-CoV-2; Vaccines, DNA; Viral Proteins",immunology; immunology; methods; prevention & control; immunology; None; None; None; immunology; None; None; immunology; None; immunology; immunology,10.3389/fimmu.2020.01817
10.1371/journal.pone.0188453,Retrospective on molecular assay design for detecting pan-orthopox viruses and prospective on mpox laboratory preparedness and readiness,2023-07-26,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Rabies epidemiology and control,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology",Life Sciences; Life Sciences; Life Sciences,Preparedness; Biodefense; Pandemic; Declaration; Ebolavirus,Smallpox; Preparedness; Biodefense; Pandemic; Outbreak; Declaration; Public health; Ebola virus; Dengue fever; Ebolavirus; Virology; Medicine; Disease; Medical emergency; Coronavirus disease 2019 (COVID-19); Political science; Infectious disease (medical specialty); Pathology; Vaccination; Law,,,10.3389/fitd.2023.1221804
10.1371/journal.pone.0188453,20 Years of Legislation - How Australia Has Responded to the Challenge of Regulating Genetically Modified Organisms in the Clinic,2022-05-10,review,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Biomedical Ethics and Regulation; Pluripotent Stem Cells Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,,Legislation; Genetically modified organism; Biotechnology; Environmental health; Biology; Medicine; Genetics; Political science; Law; Gene,,,10.3389/fmed.2022.883434
10.1371/journal.pone.0188453,Design and construction of a fast synthetic modified vaccinia virus Ankara reverse genetics system for advancing vaccine development,2025-04-25,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Modified vaccinia Ankara; Reverse Genetics; Orthopoxvirus; Recombinant virus; Poxviridae; Smallpox vaccine,Vaccinia; Virology; Modified vaccinia Ankara; Biology; Reverse genetics; Virus; Orthopoxvirus; Recombinant virus; Poxviridae; Viral vector; Smallpox vaccine; Vector (molecular biology); CRISPR; Immune system; Recombinant DNA; Genome; Gene; Genetics,,,10.3389/fmicb.2025.1572706
10.1371/journal.pone.0188453,"The Vulnerability Scan, a Web Tool to Increase Institutional Biosecurity Resilience",2019-03-12,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Poxvirus research and outbreaks; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biosecurity; Biosafety; Vulnerability; Resilience; Biodefense,Biosecurity; Biosafety; Vulnerability (computing); Resilience (materials science); Biodefense; Risk management; Vulnerability assessment; Business; Risk analysis (engineering); Psychological resilience; Computer security; Computer science; Medicine; Psychology; Biotechnology; Biology; Physics; Finance; Pathology; Psychotherapist; Thermodynamics,,,10.3389/fpubh.2019.00047
10.1371/journal.pone.0188453,"Potential of Using Capripoxvirus Vectored Vaccines Against Arboviruses in Sheep, Goats, and Cattle",2019-12-20,review,Vector-Borne Animal Diseases,"Ecology, Evolution, Behavior and Systematics",Life Sciences,Vector-Borne Animal Diseases; Poxvirus research and outbreaks; Viral Infections and Vectors,Agricultural and Biological Sciences; Immunology and Microbiology; Medicine,Life Sciences; Life Sciences; Health Sciences,Rift Valley Fever,Virology; Rift Valley fever; Vaccination; Biology; Outbreak,,,10.3389/fvets.2019.00450
10.1371/journal.pone.0188453,Genetic Engineering and Synthetic Genomics in Yeast to Understand Life and Boost Biotechnology,2020-10-29,review,Microbial Metabolic Engineering and Bioproduction,Molecular Biology,Life Sciences,Microbial Metabolic Engineering and Bioproduction; Fungal and yeast genetics research; CRISPR and Genetic Engineering,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology; Budding yeast; Metabolic Engineering; Genome Engineering,Synthetic biology; Biotechnology; Genomics; Saccharomyces cerevisiae; Computational biology; Biology; Budding yeast; Metabolic engineering; Genome; Yeast; Genome engineering; Biochemical engineering; Data science; Computer science; Engineering; Genetics; Genome editing; Gene,,,10.3390/bioengineering7040137
10.1371/journal.pone.0188453,Governance of Heritable Human Gene Editing World-Wide and Beyond,2022-05-31,article,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; Biomedical Ethics and Regulation; Intellectual Property and Patents,"Biochemistry, Genetics and Molecular Biology; Medicine; Business, Management and Accounting",Life Sciences; Health Sciences; Social Sciences,Deliberation; Grassroots; Good governance,Deliberation; Corporate governance; Grassroots; Political science; Public relations; Good governance; Context (archaeology); Human rights; Citizen journalism; Engineering ethics; Politics; Public administration; Sociology; Environmental ethics; Law; Biology; Business; Engineering; Paleontology; Finance; Philosophy,"Gene Editing; Genome, Human; Germ Cells; Humans; Morals",None; None; None; None; None,10.3390/ijerph19116739
10.1371/journal.pone.0188453,Poxvirus Recombination,2022-08-09,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant Virus Research Studies; Herpesvirus Infections and Treatments,Immunology and Microbiology; Agricultural and Biological Sciences; Medicine,Life Sciences; Life Sciences; Health Sciences,,Recombination; Biology; Genetics; Gene,,,10.3390/pathogens11080896
10.1371/journal.pone.0188453,Orthopoxvirus Zoonoses—Do We Still Remember and Are Ready to Fight?,2023-02-21,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Orthopoxvirus; Evasion (ethics); Smallpox vaccine; Poxviridae,Monkeypox; Smallpox; Orthopoxvirus; Virology; Vaccination; Evasion (ethics); Vaccinia; Immunology; Smallpox vaccine; Poxviridae; Immunization; Biology; Medicine; Immune system; Biochemistry; Gene; Recombinant DNA,,,10.3390/pathogens12030363
10.1371/journal.pone.0188453,In Silico Studies of Potential Selective Inhibitors of Thymidylate Kinase from Variola virus,2021-10-09,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacteriophages and microbial interactions; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Environmental Science; Biochemistry, Genetics and Molecular Biology",Life Sciences; Physical Sciences; Life Sciences,Variola virus; Molecular mechanics; Docking (animal),In silico; Variola virus; Molecular mechanics; Docking (animal); Molecular dynamics; Thymidylate synthase; Chemistry; Computational biology; Virology; Biochemistry; Computational chemistry; Biology; Medicine; Gene; Genetics; Recombinant DNA; Cancer; Fluorouracil; Nursing; Vaccinia,,,10.3390/ph14101027
10.1371/journal.pone.0188453,Towards Good Governance on Dual-Use Biotechnology for Global Sustainable Development,2021-12-20,article,Biomedical Ethics and Regulation,Physiology,Health Sciences,Biomedical Ethics and Regulation; CRISPR and Genetic Engineering; Biotechnology and Related Fields,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,Dual purpose,Corporate governance; Dual (grammatical number); Dual purpose; Normative; Action (physics); Business; Biotechnology; Risk analysis (engineering); Political science; Engineering; Biology; Law; Literature; Finance; Quantum mechanics; Mechanical engineering; Art; Physics,,,10.3390/su132414056
10.1371/journal.pone.0188453,Modulating Vaccinia Virus Immunomodulators to Improve Immunological Memory,2018-02-28,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Virus-based gene therapy research; Plant Virus Research Studies,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Monkeypox; Smallpox vaccine; Modified vaccinia Ankara; Orthopoxvirus; Variola virus,Vaccinia; Immunogenicity; Monkeypox; Virology; Smallpox vaccine; Virus; Modified vaccinia Ankara; Orthopoxvirus; Smallpox; Biology; Virulence; Variola virus; Outbreak; Vaccination; Immunology; Immune system; Recombinant DNA; Gene; Biochemistry,"Vaccinia virus; Animals; Communicable Diseases, Emerging; Cytokines; Genetic Engineering; Humans; Immunity; Immunogenicity, Vaccine; Immunologic Memory; Immunomodulation; Inflammation Mediators; Smallpox; Smallpox Vaccine; Viral Vaccines; Zoonoses",genetics; None; immunology; metabolism; None; None; None; None; None; None; metabolism; drug therapy; immunology; genetics; None,10.3390/v10030101
10.1371/journal.pone.0188453,CSV2018: The 2nd Symposium of the Canadian Society for Virology,2019-01-18,article,Viral Infections and Outbreaks Research,Infectious Diseases,Health Sciences,Viral Infections and Outbreaks Research; Viral gastroenteritis research and epidemiology; Viral Infections and Vectors,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,,Virology; Library science; Medicine; Political science; Computer science,Congresses as Topic; Virology; Awards and Prizes; Canada; Clustered Regularly Interspaced Short Palindromic Repeats; Influenza Vaccines; Respiratory Syncytial Viruses,None; None; None; None; None; None; None,10.3390/v11010079
10.1371/journal.pone.0188453,Smallpox in the Post-Eradication Era,2020-01-24,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Viral gastroenteritis research and epidemiology,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Variola virus; Smallpox virus,Smallpox; Variola virus; Public health; Virology; Vaccination; Smallpox virus; Population; Vaccinia; Medicine; Environmental health; Biology; Pathology; Biochemistry; Gene; Recombinant DNA,Advisory Committees; Containment of Biohazards; Disease Eradication; Guidelines as Topic; Smallpox; Variola virus; Biological Warfare Agents; Guidelines as Topic; Humans; Program Development; September 11 Terrorist Attacks; Smallpox; Smallpox; Smallpox; Smallpox Vaccine; Smallpox Vaccine; World Health Organization,None; None; None; standards; prevention & control; None; None; None; None; None; None; virology; epidemiology; None; None; supply & distribution; None,10.3390/v12020138
10.1371/journal.pone.0188453,Virus Eradication and Synthetic Biology: Changes with SARS-CoV-2?,2021-03-28,article,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; CRISPR and Genetic Engineering; Viral gastroenteritis research and epidemiology,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,Pandemic; Poliomyelitis eradication; Synthetic Biology; Disease Eradication; Coronavirus; 2019-20 coronavirus outbreak,Pandemic; Virology; Smallpox; Poliomyelitis; Outbreak; Poliomyelitis eradication; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Synthetic biology; Disease Eradication; Coronavirus; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); Virus; Biology; 2019-20 coronavirus outbreak; Poliovirus; Vaccination; Medicine; Disease; Computational biology; Pathology,COVID-19; COVID-19 Vaccines; Disease Eradication; Humans; SARS-CoV-2; Synthetic Biology,prevention & control; chemical synthesis; None; None; genetics; None,10.3390/v13040569
10.1371/journal.pone.0188453,"Structure-Based Design, Synthesis, and Biological Evaluation of the Cage–Amide Derived Orthopox Virus Replication Inhibitors",2022-12-21,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Influenza Virus Research Studies; RNA and protein synthesis mechanisms,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Cowpox virus; Monkeypox; Cowpox; Smallpox virus; Adamantane; Orthopoxvirus; Amide,Cowpox virus; Monkeypox; Cowpox; Context (archaeology); Virology; Smallpox virus; Vaccinia; Adamantane; Virus; Viral replication; Orthopoxvirus; Amide; Stereochemistry; Chemistry; Substituent; Biology; Biochemistry; Gene; Organic chemistry; Paleontology; Recombinant DNA,Communicable Diseases; Orthopoxvirus; Variola virus; Amides; Amides; Animals; Mice; Vaccinia virus; Virus Replication,None; None; None; pharmacology; None; None; None; None; None,10.3390/v15010029
10.1371/journal.pone.0188453,"Smallpox, Monkeypox and Other Human Orthopoxvirus Infections",2022-12-29,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Orthopoxvirus; Smallpox vaccine; Variola virus; Poxviridae,Monkeypox; Smallpox; Orthopoxvirus; Virology; Smallpox vaccine; Vaccination; Vaccinia; Variola virus; Poxviridae; Medicine; Biology; Biochemistry; Gene; Recombinant DNA,Animals; Humans; Monkeypox virus; Mpox (monkeypox); Orthopoxvirus; Poxviridae Infections; Smallpox; Variola virus; Zoonoses,None; None; genetics; epidemiology; genetics; prevention & control; prevention & control; genetics; None,10.3390/v15010103
10.1371/journal.pone.0188453,Single Dose of Recombinant Chimeric Horsepox Virus (TNX-801) Vaccination Protects Macaques from Lethal Monkeypox Challenge,2023-01-26,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Orthopoxvirus; Smallpox vaccine; Poxviridae; Cowpox,Monkeypox; Virology; Vaccinia; Orthopoxvirus; Vaccination; Smallpox vaccine; Smallpox; Virus; Poxviridae; Biology; Cowpox; Population; Outbreak; Medicine; Recombinant DNA; Environmental health; Biochemistry; Gene,"Mpox (monkeypox); Orthopoxvirus; Poxviridae Infections; Smallpox; Variola virus; Animals; Cowpox virus; Macaca fascicularis; Mpox (monkeypox); Orthopoxvirus; Poxviridae Infections; Poxviridae Infections; Smallpox; Vaccination; Vaccines, Attenuated; Vaccinia virus",None; None; None; None; None; None; None; None; prevention & control; genetics; veterinary; prevention & control; prevention & control; None; None; None,10.3390/v15020356
10.1371/journal.pone.0188453,"A Baculovirus Expression Vector Derived Entirely from Non-Templated, Chemically Synthesized DNA Parts",2023-09-23,article,Viral Infectious Diseases and Gene Expression in Insects,Molecular Biology,Life Sciences,Viral Infectious Diseases and Gene Expression in Insects; Insect Resistance and Genetics; Entomopathogenic Microorganisms in Pest Control,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Autographa californica; Synthetic Biology; Baculoviridae,Autographa californica; Genome; Biology; Computational biology; Restriction enzyme; Recombinant DNA; Vector (molecular biology); Synthetic biology; Gene; Genetics; Baculoviridae; Genome editing; Virology; Spodoptera,Biological Products; Nucleopolyhedroviruses; Animals; Baculoviridae; Baculoviridae; DNA; DNA; Nucleopolyhedroviruses; Spodoptera; Virus Replication,None; None; None; None; genetics; None; metabolism; genetics; None; None,10.3390/v15101981
10.1371/journal.pone.0188453,"Immunogenicity and Tolerability of a SARS-CoV-2 TNX-1800, a Live Recombinant Poxvirus Vaccine Candidate, in Syrian Hamsters and New Zealand White Rabbits",2023-10-21,article,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Viral Infections and Outbreaks Research; Poxvirus research and outbreaks,Medicine; Medicine; Immunology and Microbiology,Health Sciences; Health Sciences; Life Sciences,Tolerability,Immunogenicity; Virology; Vaccination; Medicine; Tolerability; Asymptomatic; Antibody; Immunology; Biology; Pharmacology; Adverse effect; Internal medicine,"COVID-19; Poxviridae; Animals; Antibodies, Neutralizing; Antibodies, Viral; Cricetinae; Immunoglobulin G; Mesocricetus; Rabbits; SARS-CoV-2; SARS-CoV-2; Spike Glycoprotein, Coronavirus; Spike Glycoprotein, Coronavirus; Vaccines, Attenuated; Vaccines, Attenuated; Vaccines, Synthetic; Vaccines, Synthetic; Vaccines, Synthetic",None; None; None; None; None; None; None; None; None; genetics; None; genetics; None; adverse effects; None; adverse effects; genetics; None,10.3390/v15102131
10.1371/journal.pone.0188453,Can the Revolution in mRNA-Based Vaccine Technologies Solve the Intractable Health Issues of Current Ruminant Production Systems?,2024-01-31,article,RNA Interference and Gene Delivery,Molecular Biology,Life Sciences,RNA Interference and Gene Delivery; Viral gastroenteritis research and epidemiology; Animal Virus Infections Studies,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,,Livestock; Vaccination; Business; Production (economics); Biotechnology; Risk analysis (engineering); Medicine; Biology; Immunology; Economics; Ecology; Macroeconomics,,,10.3390/vaccines12020152
10.1371/journal.pone.0188453,"Possible Paths to Measles Eradication: Conceptual Frameworks, Strategies, and Tactics",2024-07-22,review,Virology and Viral Diseases,Epidemiology,Health Sciences,Virology and Viral Diseases; Vaccine Coverage and Hesitancy; COVID-19 epidemiological studies,Medicine; Social Sciences; Mathematics,Health Sciences; Social Sciences; Physical Sciences,Conceptual framework,Measles; Conceptual framework; Process management; Computer science; Political science; Management science; Business; Virology; Medicine; Sociology; Economics; Vaccination; Social science,,,10.3390/vaccines12070814
10.1371/journal.pone.0188453,IMVAMUNE® and ACAM2000® Provide Different Protection against Disease When Administered Postexposure in an Intranasal Monkeypox Challenge Prairie Dog Model,2020-07-20,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Variola virus,Monkeypox; Vaccination; Smallpox; Virology; Medicine; Vaccinia; Variola virus; Immunology; Biology; Biochemistry; Recombinant DNA; Gene,,,10.3390/vaccines8030396
10.1371/journal.pone.0188453,Identification of Vaccinia Virus Inhibitors and Cellular Functions Necessary for Efficient Viral Replication by Screening Bioactives and FDA-Approved Drugs,2020-07-21,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,,Vaccinia; Biology; Viral replication; Virology; Virus; Genetics; Gene; Recombinant DNA,,,10.3390/vaccines8030401
10.1371/journal.pone.0188453,Advancements in the Growth and Construction of Recombinant Lumpy Skin Disease Virus (LSDV) for Use as a Vaccine Vector,2021-10-04,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Recombinant virus,Virology; Baby hamster kidney cell; Recombinant DNA; Biology; Virus; Vaccination; Recombinant virus; Gene; Genetics,,,10.3390/vaccines9101131
